f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
89.59218;96.59969;0.01116;0.01066;0.00365;1.00000;1.00000;99.41477;99.58239;100.75806;100.75797;114.40448;115.95030;115.95030;0.96996;-1.28028;5.75907;-0.07467;-0.87900;-36.71751;-73.08068;1011.52057;1008.39050;0.00000;1002.59906;-36.50000;-73.00000;2553.35474;228.73354;-33.38359;190.59998;-198.14458;3.42306;11.16301;0.37561;0.03365;9.59394;688.76025;640.07220;592.15344;597.09680;5.86277;17.81622;33.52531;30.07996;17.11626;17.28687;0.65892;0.72426;48.64370;-40.31763;2.77937;4.04384;4.02957;2.20948
91.87338;96.25565;0.01088;0.01058;0.00357;1.00000;1.00000;99.54004;99.69209;100.86871;100.86862;114.54864;116.07764;116.07764;0.96032;-1.27194;5.75213;-0.07112;-0.87449;-36.71705;-73.08063;1011.30396;1008.19098;0.00000;1002.37494;-36.50000;-73.00000;2553.51709;228.84416;-33.27967;189.87575;-197.44698;3.35054;11.15832;0.37481;0.03359;9.58514;688.92426;640.41998;592.20764;597.12463;5.80024;17.68944;33.49900;30.07171;17.10437;17.27380;0.65992;0.72438;48.34703;-40.21804;2.77531;4.04120;4.03115;2.21007
93.30416;98.66799;0.01072;0.01062;0.00372;1.00000;1.00000;99.64999;99.78860;100.96606;100.96598;114.67517;116.18967;116.18967;0.95169;-1.26501;5.74427;-0.06735;-0.87089;-36.71659;-73.08057;1011.09949;1008.00201;0.00000;1002.15918;-36.50000;-73.00000;2553.56470;228.93912;-33.21508;188.69226;-196.66141;3.66186;11.15390;0.37409;0.03354;9.58951;689.04303;640.72101;592.22253;597.13776;5.73782;17.58140;33.47372;30.06379;17.09270;17.26195;0.66077;0.72449;48.04761;-40.10553;2.79788;4.03813;4.03208;2.21044
85.99374;79.35878;0.01163;0.01069;0.00367;1.00000;1.00000;99.74728;99.87205;101.05021;101.05014;114.78712;116.28651;116.28650;0.94424;-1.25694;5.73620;-0.06393;-0.86762;-36.71612;-73.08051;1010.90375;1007.82068;0.00000;1001.95026;-36.50000;-73.00000;2553.53491;229.00609;-33.07726;187.95871;-195.88753;3.27935;11.15051;0.37346;0.03349;9.58203;689.09827;640.96191;592.24536;597.14203;5.69807;17.47242;33.44954;30.05676;17.08300;17.25153;0.66150;0.72444;47.76947;-39.99556;2.77102;4.03474;4.03224;2.21024
92.00142;94.95775;0.01087;0.01119;0.00365;1.00000;1.00000;99.83232;99.94483;101.12358;101.12353;114.88499;116.37094;116.37094;0.93788;-1.25098;5.72853;-0.06050;-0.86443;-36.71566;-73.08045;1010.71844;1007.64832;0.00000;1001.75549;-36.50000;-73.00000;2553.58398;229.07491;-33.01231;187.01962;-195.29526;3.46444;11.14738;0.37292;0.03345;9.59464;689.16876;641.18433;592.27179;597.16980;5.65746;17.38633;33.43015;30.05130;17.07490;17.24333;0.66213;0.72447;47.53075;-39.89670;2.78247;4.03197;4.03245;2.21020
88.76689;97.95279;0.01127;0.01076;0.00365;1.00000;1.00000;99.90594;100.00798;101.18720;101.18715;114.96971;116.44415;116.44415;0.93240;-1.24615;5.72132;-0.05705;-0.86189;-36.71519;-73.08039;1010.54315;1007.48456;0.00000;1001.56665;-36.50000;-73.00000;2553.64502;229.13528;-32.95656;186.37779;-194.79480;3.55593;11.14470;0.37246;0.03342;9.58841;689.24127;641.37360;592.30219;597.19476;5.62058;17.31399;33.41423;30.04639;17.06816;17.23633;0.66267;0.72452;47.32994;-39.81606;2.78827;4.02972;4.03274;2.21021
89.81852;77.73632;0.01113;0.01048;0.00357;1.00000;1.00000;99.96901;100.06165;101.24126;101.24120;115.04228;116.50636;116.50636;0.92771;-1.24110;5.71494;-0.05361;-0.85960;-36.71473;-73.08034;1010.37933;1007.33081;0.00000;1001.39331;-36.50000;-73.00000;2553.66479;229.18117;-32.87469;185.78975;-194.32126;3.40223;11.14256;0.37207;0.03339;9.58950;689.28448;641.53046;592.32318;597.21594;5.59527;17.24532;33.39957;30.04215;17.06224;17.23038;0.66314;0.72450;47.14855;-39.74080;2.77566;4.02752;4.03276;2.21004
90.40112;97.56097;0.01106;0.01092;0.00365;1.00000;1.00000;100.02402;100.10732;101.28725;101.28721;115.10560;116.55929;116.55929;0.92370;-1.23647;5.70939;-0.05030;-0.85741;-36.71426;-73.08028;1010.22363;1007.18390;0.00000;1001.22937;-36.50000;-73.00000;2553.62939;229.21576;-32.80766;185.01088;-193.83536;3.46417;11.14072;0.37172;0.03337;9.59310;689.29132;641.65576;592.33319;597.23627;5.57403;17.18538;33.38540;30.03828;17.05690;17.22541;0.66351;0.72444;46.96167;-39.65009;2.77626;4.02480;4.03210;2.20957
87.65827;82.57639;0.01141;0.01062;0.00351;1.00000;1.00000;100.06995;100.14471;101.32486;101.32483;115.15844;116.60257;116.60258;0.92049;-1.23232;5.70480;-0.04725;-0.85532;-36.71379;-73.08022;1010.07764;1007.04535;0.00000;1001.07581;-36.50000;-73.00000;2553.62524;229.24249;-32.73537;184.61215;-193.49483;3.31119;11.13941;0.37144;0.03334;9.58764;689.29865;641.75342;592.35663;597.25909;5.56116;17.13330;33.37440;30.03522;17.05313;17.22158;0.66382;0.72438;46.82028;-39.58292;2.76231;4.02269;4.03160;2.20913
88.85124;95.36524;0.01125;0.01079;0.00356;1.00000;1.00000;100.10828;100.17683;101.35714;101.35712;115.20255;116.63972;116.63974;0.91782;-1.22959;5.70087;-0.04405;-0.85348;-36.71333;-73.08016;1009.94073;1006.91449;0.00000;1000.92780;-36.50000;-73.00000;2553.68628;229.27327;-32.70269;184.36342;-193.22850;3.37819;11.13818;0.37121;0.03333;9.59356;689.33301;641.84729;592.38879;597.28656;5.54598;17.09498;33.36681;30.03302;17.05040;17.21861;0.66409;0.72438;46.71251;-39.53593;2.76442;4.02128;4.03150;2.20897
85.13786;72.30136;0.01175;0.01096;0.00358;1.00000;1.00000;100.14062;100.20241;101.38284;101.38282;115.23977;116.66929;116.66930;0.91561;-1.22659;5.69739;-0.04090;-0.85201;-36.71286;-73.08010;1009.81421;1006.79242;0.00000;1000.79346;-36.50000;-73.00000;2553.66016;229.28912;-32.64859;183.89238;-192.93317;3.28262;11.13729;0.37102;0.03331;9.59080;689.32562;641.91156;592.39819;597.30560;5.53715;17.05880;33.35853;30.03087;17.04756;17.21619;0.66429;0.72432;46.60022;-39.47872;2.75531;4.01947;4.03088;2.20852
90.13957;100.63400;0.01109;0.01055;0.00339;1.00000;1.00000;100.16635;100.22302;101.40352;101.40349;115.26938;116.69308;116.69308;0.91387;-1.22391;5.69448;-0.03787;-0.85049;-36.71239;-73.08005;1009.69659;1006.67810;0.00000;1000.66608;-36.50000;-73.00000;2553.65356;229.30260;-32.60099;183.65825;-192.69832;3.20689;11.13661;0.37087;0.03330;9.58377;689.31982;641.96613;592.41547;597.32086;5.53280;17.02772;33.35200;30.02941;17.04566;17.21421;0.66445;0.72426;46.51126;-39.43353;2.74701;4.01802;4.03038;2.20815
89.89523;90.53871;0.01112;0.01071;0.00351;1.00000;1.00000;100.18787;100.23904;101.41958;101.41956;115.29414;116.71157;116.71157;0.91245;-1.22220;5.69182;-0.03488;-0.84928;-36.71193;-73.07999;1009.58783;1006.57104;0.00000;1000.54950;-36.50000;-73.00000;2553.60010;229.31020;-32.58344;183.21254;-192.47963;3.34410;11.13601;0.37074;0.03329;9.59958;689.29956;641.99701;592.41461;597.33075;5.52488;17.00640;33.34599;30.02762;17.04363;17.21260;0.66456;0.72422;46.42795;-39.38737;2.75461;4.01650;4.02970;2.20774
86.28390;80.04482;0.01159;0.01086;0.00365;1.00000;1.00000;100.20354;100.25182;101.43235;101.43234;115.31219;116.72626;116.72627;0.91144;-1.22006;5.68938;-0.03210;-0.84820;-36.71146;-73.07993;1009.48822;1006.47186;0.00000;1000.43805;-36.50000;-73.00000;2553.60010;229.31606;-32.54252;182.90512;-192.26138;3.28590;11.13572;0.37065;0.03328;9.59205;689.27905;642.03326;592.43323;597.35187;5.52504;16.98560;33.34121;30.02732;17.04275;17.21184;0.66465;0.72414;46.35062;-39.34065;2.74832;4.01499;4.02889;2.20723
89.15079;94.15309;0.01122;0.01109;0.00361;1.00000;1.00000;100.21592;100.25899;101.43947;101.43946;115.32642;116.73446;116.73447;0.91077;-1.21849;5.68726;-0.02950;-0.84714;-36.71100;-73.07987;1009.39679;1006.37939;0.00000;1000.34174;-36.50000;-73.00000;2553.51416;229.31094;-32.50928;182.92915;-192.14864;3.16788;11.13560;0.37058;0.03328;9.58345;689.24011;642.02930;592.43579;597.34283;5.52678;16.96923;33.33702;30.02591;17.04195;17.21059;0.66468;0.72406;46.30489;-39.31321;2.73859;4.01390;4.02823;2.20678
90.25299;91.73470;0.01108;0.00822;0.00449;1.00000;1.00000;100.22561;100.26638;101.44679;101.44677;115.33758;116.74289;116.74288;0.91027;-1.21772;5.68466;-0.02654;-0.84625;-36.71046;-73.07980;1009.29944;1006.27917;0.00000;1000.23474;-36.50000;-73.00000;2553.55518;229.31738;-32.50153;182.80763;-192.09335;3.18583;11.13546;0.37053;0.03327;9.59167;689.24097;642.05170;592.45728;597.36401;5.52528;16.96076;33.33539;30.02603;17.04189;17.21049;0.66473;0.72404;46.27467;-39.29482;2.73977;4.01329;4.02793;2.20658
92.73352;89.38947;0.01078;0.01049;0.00301;1.00000;1.00000;100.23221;100.27084;101.45120;101.45120;115.34517;116.74796;116.74797;0.90986;-1.21689;5.68242;-0.02385;-0.84570;-36.70999;-73.07974;1009.22467;1006.20032;0.00000;1000.14868;-36.50000;-73.00000;2553.50781;229.31602;-32.49392;182.44609;-191.97475;3.32121;11.13532;0.37049;0.03327;9.59416;689.21179;642.05957;592.45215;597.36737;5.52366;16.95360;33.33224;30.02568;17.04112;17.21006;0.66475;0.72400;46.22523;-39.25943;2.74826;4.01221;4.02721;2.20621
94.17056;100.42178;0.01062;0.01031;0.00306;1.00000;1.00000;100.23557;100.27062;101.45087;101.45087;115.34903;116.74759;116.74759;0.90976;-1.21488;5.68043;-0.02183;-0.84512;-36.70953;-73.07969;1009.15680;1006.12701;0.00000;1000.07428;-36.50000;-73.00000;2553.33276;229.29434;-32.44123;182.08344;-191.67982;3.16323;11.13561;0.37047;0.03327;9.59762;689.11682;642.02869;592.43719;597.35760;5.53284;16.94077;33.32690;30.02494;17.04051;17.20973;0.66469;0.72384;46.15125;-39.20576;2.73514;4.01012;4.02558;2.20526
92.12911;92.99730;0.01085;0.01073;0.00348;1.00000;1.00000;100.23671;100.27045;101.45060;101.45059;115.35035;116.74728;116.74728;0.91002;-1.21391;5.67876;-0.01989;-0.84419;-36.70906;-73.07963;1009.09418;1006.05762;0.00000;1000.00861;-36.50000;-73.00000;2553.40747;229.29309;-32.42059;182.08664;-191.76782;3.07352;11.13600;0.37048;0.03327;9.59541;689.10132;642.03497;592.47302;597.38934;5.54269;16.93643;33.32713;30.02655;17.04195;17.21096;0.66468;0.72377;46.14283;-39.18769;2.72746;4.00956;4.02497;2.20487
91.23717;92.70419;0.01096;0.01083;0.00348;1.00000;1.00000;100.23595;100.26542;101.44543;101.44543;115.34947;116.74132;116.74133;0.91025;-1.21445;5.67718;-0.01810;-0.84389;-36.70860;-73.07957;1009.03809;1005.99323;0.00000;999.94794;-36.50000;-73.00000;2553.20972;229.27344;-32.45479;181.80089;-191.56906;3.53685;11.13609;0.37049;0.03327;9.59269;689.02386;641.97845;592.44220;597.35901;5.53843;16.94364;33.32415;30.02476;17.04135;17.21042;0.66457;0.72372;46.09739;-39.15089;2.75907;4.00805;4.02371;2.20426
91.08923;80.31483;0.01098;0.01077;0.00351;1.00000;1.00000;100.23122;100.25855;101.43842;101.43841;115.34402;116.73325;116.73325;0.91097;-1.21293;5.67576;-0.01684;-0.84344;-36.70813;-73.07951;1008.98615;1005.93176;0.00000;999.88989;-36.50000;-73.00000;2553.19189;229.25534;-32.39101;181.90517;-191.56854;3.02944;11.13689;0.37054;0.03327;9.58796;688.97144;641.95264;592.46100;597.37189;5.55726;16.93862;33.32396;30.02628;17.04288;17.21179;0.66449;0.72358;46.09319;-39.13514;2.72304;4.00731;4.02279;2.20365
90.55656;100.28080;0.01104;0.01072;0.00350;1.00000;1.00000;100.22488;100.25166;101.43136;101.43135;115.33673;116.72513;116.72513;0.91171;-1.21393;5.67454;-0.01532;-0.84298;-36.70766;-73.07946;1008.93811;1005.87268;0.00000;999.83954;-36.50000;-73.00000;2553.23389;229.25229;-32.43018;181.89818;-191.67163;3.34396;11.13722;0.37059;0.03328;9.59150;688.96460;641.93530;592.47681;597.38629;5.55944;16.95170;33.32642;30.02749;17.04440;17.21317;0.66441;0.72359;46.11124;-39.13448;2.74483;4.00728;4.02248;2.20354
89.79648;79.96162;0.01114;0.01076;0.00359;1.00000;1.00000;100.21820;100.24479;101.42435;101.42435;115.32905;116.71706;116.71706;0.91240;-1.21482;5.67314;-0.01366;-0.84308;-36.70720;-73.07940;1008.89484;1005.81714;0.00000;999.78961;-36.50000;-73.00000;2553.27148;229.24741;-32.44262;182.15384;-191.77911;3.29167;11.13762;0.37065;0.03328;9.58960;688.96802;641.91528;592.49121;597.38928;5.56233;16.96297;33.32923;30.02838;17.04581;17.21416;0.66435;0.72361;46.14326;-39.14822;2.74323;4.00765;4.02251;2.20355
90.75280;95.41985;0.01102;0.01069;0.00542;1.00000;1.00000;100.20816;100.23522;101.41460;101.41460;115.31750;116.70583;116.70583;0.91316;-1.21471;5.67135;-0.01130;-0.84321;-36.70654;-73.07932;1008.84253;1005.74493;0.00000;999.73004;-36.50000;-73.00000;2553.17871;229.22931;-32.43289;181.96616;-191.67900;3.30257;11.13810;0.37071;0.03328;9.59191;688.91168;641.87921;592.47620;597.37885;5.57029;16.96954;33.32878;30.02901;17.04638;17.21496;0.66424;0.72353;46.12917;-39.12789;2.74353;4.00686;4.02161;2.20310
93.99261;101.36848;0.01064;0.01047;0.00308;1.00000;1.00000;100.20158;100.22823;101.40748;101.40749;115.30993;116.69765;116.69765;0.91375;-1.21470;5.67024;-0.00980;-0.84304;-36.70607;-73.07926;1008.81110;1005.69769;0.00000;999.69299;-36.50000;-73.00000;2553.12769;229.21696;-32.42844;182.07928;-191.68898;3.27494;11.13848;0.37075;0.03329;9.59389;688.87823;641.84851;592.47565;597.37048;5.57750;16.97374;33.32924;30.02935;17.04722;17.21549;0.66416;0.72348;46.13701;-39.12549;2.74100;4.00661;4.02118;2.20285
93.55251;93.71193;0.01069;0.01068;0.00322;1.00000;1.00000;100.19472;100.22119;101.40030;101.40030;115.30202;116.68938;116.68938;0.91434;-1.21487;5.66916;-0.00858;-0.84307;-36.70561;-73.07920;1008.78375;1005.65314;0.00000;999.66144;-36.50000;-73.00000;2553.06250;229.20274;-32.43352;181.82582;-191.66554;3.37883;11.13888;0.37079;0.03329;9.60521;688.83105;641.81445;592.46576;597.37122;5.58181;16.98064;33.32893;30.02965;17.04769;17.21641;0.66407;0.72343;46.12515;-39.10527;2.74798;4.00586;4.02033;2.20243
91.22906;93.52787;0.01096;0.01052;0.00530;1.00000;1.00000;100.18307;100.20811;101.38702;101.38702;115.28863;116.67411;116.67411;0.91546;-1.21368;5.66816;-0.00729;-0.84279;-36.70490;-73.07912;1008.74805;1005.58856;0.00000;999.62225;-36.50000;-73.00000;2552.91528;229.16925;-32.38939;181.79803;-191.53110;3.19652;11.13987;0.37087;0.03329;9.59382;688.72217;641.74658;592.46661;597.36365;5.60111;16.98236;33.32734;30.03039;17.04927;17.21778;0.66390;0.72324;46.09281;-39.06322;2.73270;4.00409;4.01846;2.20136
92.20811;98.41550;0.01085;0.01060;0.00312;1.00000;1.00000;100.17435;100.19893;101.37769;101.37769;115.27859;116.66337;116.66336;0.91636;-1.21395;5.66769;-0.00667;-0.84245;-36.70443;-73.07906;1008.72729;1005.54712;0.00000;999.60083;-36.50000;-73.00000;2552.90137;229.15623;-32.39600;181.94807;-191.55890;3.26286;11.14044;0.37094;0.03330;9.59019;688.68744;641.71082;592.48181;597.36835;5.61003;16.99129;33.32896;30.03141;17.05101;17.21910;0.66379;0.72318;46.10305;-39.05717;2.73643;4.00368;4.01780;2.20099
94.38344;98.89240;0.01060;0.01046;0.00311;1.00000;1.00000;100.16577;100.19140;101.37005;101.37004;115.26871;116.65458;116.65457;0.91721;-1.21462;5.66708;-0.00587;-0.84241;-36.70396;-73.07900;1008.70844;1005.50604;0.00000;999.58148;-36.50000;-73.00000;2552.97266;229.15195;-32.40845;181.99159;-191.67111;3.27772;11.14096;0.37100;0.03330;9.59712;688.68585;641.69623;592.50372;597.39087;5.61576;17.00296;33.33199;30.03313;17.05280;17.22093;0.66372;0.72318;46.12716;-39.06042;2.73838;4.00377;4.01754;2.20087
92.13144;95.45628;0.01085;0.01077;0.00347;1.00000;1.00000;100.15787;100.17536;101.35380;101.35381;115.25962;116.63587;116.63589;0.91744;-1.21380;5.66649;-0.00534;-0.84296;-36.70350;-73.07894;1008.69238;1005.46661;0.00000;999.56189;-36.50000;-73.00000;2552.00659;229.08530;-32.67930;170.23157;-189.76891;9.15505;11.13998;0.37098;0.03330;9.96176;688.12085;641.66364;592.10034;597.52155;5.57366;17.04441;33.29772;30.03507;17.03897;17.22805;0.66319;0.72288;45.41528;-38.46191;3.12458;3.98735;4.00447;2.19559
91.71003;93.16191;0.01090;0.01039;0.00341;1.00000;1.00000;100.11196;100.00440;101.18076;101.18076;115.20679;116.43675;116.43676;0.92675;-1.13747;5.67122;-0.02816;-0.83890;-36.70303;-73.07888;1008.65137;1005.40051;0.00000;999.53839;-36.50000;-73.00000;2543.74805;227.97067;-30.80198;144.98845;-174.78642;9.84237;11.15823;0.37105;0.03325;10.13839;683.39099;640.01581;591.12415;597.21570;5.99478;16.73001;33.07271;30.02333;17.01823;17.23975;0.65943;0.71539;41.66930;-35.51632;3.03047;3.88380;3.91876;2.14883
93.82057;88.75477;0.01066;0.01096;0.00359;1.00000;1.00000;99.93530;99.69475;100.86723;100.86712;115.00349;116.07595;116.07594;0.96127;-1.02662;5.69395;-0.08386;-0.80174;-36.70257;-73.07883;1008.49036;1005.21326;0.00000;999.48083;-36.50000;-73.00000;2541.33740;226.81425;-27.23405;152.99081;-171.10751;-11.68146;11.20449;0.37300;0.03329;9.51631;679.50525;638.27637;592.59589;597.77435;7.11151;16.23885;33.00095;30.08984;17.11300;17.30153;0.65594;0.70571;39.67450;-33.12401;1.37577;3.80428;3.77566;2.10346
94.76727;98.11616;0.01055;0.01056;0.00356;1.00000;1.00000;99.68383;99.53714;100.70735;100.70720;114.71410;115.89195;115.89194;1.01145;-1.09950;5.70954;-0.09520;-0.77072;-36.70210;-73.07877;1008.20483;1004.90033;0.00000;999.30634;-36.50000;-73.00000;2561.42407;228.18469;-29.40014;186.99567;-190.41191;-5.76502;11.22522;0.37714;0.03360;9.34541;684.55652;640.86377;597.89484;601.61334;7.38009;17.11834;33.45536;30.33959;17.34809;17.47220;0.65581;0.71169;43.95742;-35.46850;1.85487;3.87906;3.88290;2.12254
96.76783;101.15314;0.01033;0.01030;0.00355;1.00000;1.00000;99.54576;99.50358;100.67310;100.67308;114.55522;115.85255;115.85254;1.00673;-1.23932;5.69037;-0.04070;-0.79437;-36.70164;-73.07871;1008.00793;1004.67432;0.00000;999.06274;-36.50000;-73.00000;2559.71655;228.60547;-34.40471;158.31622;-185.22960;33.01785;11.19709;0.37714;0.03368;10.19051;685.81982;640.73456;595.94623;601.19421;6.30223;18.13083;33.50173;30.28206;17.27739;17.45946;0.65402;0.71973;43.99787;-35.92370;4.70742;3.89683;3.90557;2.14636
93.37439;98.01039;0.01071;0.01058;0.00359;1.00000;1.00000;99.42332;99.19073;100.35641;100.35637;114.41432;115.48810;115.48809;1.01396;-1.06609;5.67461;-0.04680;-0.80855;-36.70118;-73.07865;1007.89661;1004.53284;0.00000;998.88257;-36.50000;-73.00000;2541.87061;226.26527;-28.68004;120.33434;-166.25360;7.52568;11.23403;0.37688;0.03355;10.58770;677.31702;637.41296;592.84448;599.23511;7.23484;17.15666;33.05309;30.21571;17.18602;17.42793;0.64943;0.70475;38.05779;-30.99612;2.77148;3.74341;3.71231;2.07393
93.57864;96.16309;0.01069;0.01072;0.00369;1.00000;1.00000;99.09634;98.62920;99.78793;99.78769;114.03804;114.83390;114.83389;1.07800;-0.86850;5.70091;-0.12358;-0.74614;-36.70071;-73.07860;1007.64917;1004.25378;0.00000;998.72925;-36.50000;-73.00000;2537.09644;224.49258;-23.45993;117.61655;-156.07643;-10.11548;11.30147;0.38047;0.03367;9.86268;670.05591;635.07715;594.74194;600.34045;9.07186;16.43622;32.89285;30.38152;17.33464;17.54982;0.64320;0.68815;34.42898;-27.00569;1.16845;3.65209;3.57762;1.99020
93.47847;99.74067;0.01070;0.01036;0.00358;1.00000;1.00000;98.58434;98.04410;99.19529;99.19484;113.44884;114.15191;114.15192;1.16262;-0.82850;5.72649;-0.17583;-0.69067;-36.70026;-73.07854;1007.20050;1003.77240;0.00000;998.45282;-36.50000;-73.00000;2545.42920;224.12328;-23.40733;123.44269;-157.30354;7.94845;11.35727;0.38629;0.03401;9.59835;667.50397;634.97040;599.36340;603.29724;10.05408;17.07105;33.04599;30.66964;17.60703;17.75909;0.63738;0.68265;32.10672;-23.35472;2.21285;3.55346;3.48042;1.93537
94.74233;94.25070;0.01055;0.01027;0.00362;1.00000;1.00000;98.03851;97.58865;98.73373;98.73327;112.82070;113.62075;113.62075;1.23563;-0.79353;5.73696;-0.17461;-0.63866;-36.69980;-73.07848;1006.67157;1003.20953;0.00000;998.02228;-36.50000;-73.00000;2560.17334;224.68130;-21.51784;144.12785;-172.94800;-14.50864;11.39469;0.39216;0.03442;9.77020;669.24512;636.64508;603.58862;606.59625;11.15405;17.41880;33.37613;30.97708;17.85597;17.96638;0.63702;0.68126;34.69742;-23.90664;0.68417;3.57738;3.47459;1.92952
93.26578;91.52481;0.01072;0.01041;0.00373;1.00000;1.00000;97.58028;97.19321;98.33301;98.33274;112.29338;113.15961;113.15961;1.27821;-0.93233;5.71824;-0.13212;-0.62357;-36.69934;-73.07842;1006.22491;1002.72784;0.00000;997.53271;-36.50000;-73.00000;2561.48535;224.76831;-26.11000;138.11263;-172.48288;13.33012;11.39611;0.39556;0.03471;9.85580;669.83752;635.21625;603.70728;607.15771;10.72516;18.62255;33.57907;31.00699;17.93012;18.05001;0.63157;0.68707;36.60203;-25.27255;2.79911;3.59749;3.48036;1.93575
93.77721;100.83694;0.01066;0.01040;0.00358;1.00000;1.00000;97.16278;96.77737;97.91182;97.91168;111.81293;112.67492;112.67490;1.31933;-0.98313;5.67366;-0.08967;-0.64683;-36.69889;-73.07837;1005.90363;1002.37030;0.00000;997.10028;-36.50000;-73.00000;2559.49292;224.18942;-26.94042;124.09073;-170.47144;13.50835;11.41665;0.39866;0.03492;10.29568;668.57452;633.48669;603.15521;607.43030;10.76417;19.27594;33.66059;31.04632;17.97353;18.13215;0.62698;0.68766;36.85839;-25.12246;2.98077;3.53026;3.45859;1.92607
94.96580;99.96003;0.01053;0.01042;0.00362;1.00000;1.00000;96.72493;96.28196;97.41026;97.41016;111.30907;112.09773;112.09772;1.36306;-0.92541;5.63948;-0.08132;-0.65138;-36.69845;-73.07832;1005.66608;1002.09552;0.00000;996.78064;-36.50000;-73.00000;2552.71533;223.04564;-24.82654;126.37556;-168.16275;2.95206;11.44481;0.40170;0.03510;10.05666;664.49951;631.03796;602.62347;606.40533;11.44897;19.23966;33.58929;31.08508;18.03098;18.17402;0.62272;0.68076;36.12344;-23.93828;2.18587;3.53072;3.40473;1.89230
95.07120;99.80041;0.01052;0.01066;0.00368;1.00000;1.00000;96.23826;95.74213;96.86378;96.86368;110.74902;111.46886;111.46886;1.42065;-0.89577;5.62173;-0.08486;-0.63828;-36.69800;-73.07825;1005.43427;1001.84296;0.00000;996.52051;-36.50000;-73.00000;2549.26074;222.16434;-24.27937;118.13040;-163.19994;7.86663;11.47466;0.40569;0.03536;9.98012;660.93463;628.99487;602.91473;606.68518;12.07152;19.52427;33.59840;31.18299;18.13750;18.28109;0.61792;0.67574;34.83449;-22.23555;2.41689;3.46590;3.34346;1.85658
94.65656;95.72126;0.01056;0.01045;0.00367;1.00000;1.00000;95.70532;95.21941;96.33458;96.33447;110.13572;110.85986;110.85986;1.48768;-0.87573;5.61177;-0.08934;-0.62334;-36.69756;-73.07820;1005.18188;1001.57458;0.00000;996.27930;-36.50000;-73.00000;2553.01611;221.92291;-23.23676;130.72150;-170.02800;-0.18744;11.50407;0.41077;0.03571;9.78261;659.80920;628.21954;604.81287;607.74200;12.82544;19.89300;33.77097;31.35766;18.31542;18.42371;0.61556;0.67305;35.54731;-21.65315;1.81567;3.44750;3.30910;1.83533
95.49920;100.40160;0.01047;0.01044;0.00365;1.00000;1.00000;95.20025;94.80028;95.91021;95.91015;109.55450;110.37151;110.37151;1.54197;-0.93958;5.60272;-0.06798;-0.61227;-36.69711;-73.07815;1004.95239;1001.38348;0.00000;996.03320;-36.50000;-73.00000;2558.25293;222.21822;-24.56023;141.81389;-178.72220;-0.22356;11.51235;0.41526;0.03607;9.82177;661.04333;627.76886;605.93396;608.72382;13.05757;20.59690;34.03964;31.47568;18.44884;18.54389;0.61332;0.67635;38.35738;-23.23201;1.89328;3.48903;3.32076;1.84291
94.51872;96.15385;0.01058;0.01029;0.00361;1.00000;1.00000;94.77547;94.45843;95.56416;95.56416;109.06567;109.97327;109.97328;1.58122;-1.07720;5.58095;-0.02466;-0.63387;-36.69667;-73.07809;1004.81653;1001.28644;0.00000;995.81659;-36.50000;-73.00000;2560.48291;222.42810;-27.90783;145.70262;-183.89333;11.50312;11.51151;0.41863;0.03637;9.92333;662.69037;626.59351;605.89990;608.95801;12.68456;21.63208;34.29205;31.49401;18.51687;18.61993;0.60887;0.68459;40.90356;-25.00196;2.89558;3.48792;3.34408;1.86181
95.48659;97.62765;0.01047;0.01043;0.00360;1.00000;1.00000;94.41880;94.12688;95.22873;95.22872;108.65522;109.58727;109.58727;1.60751;-1.15344;5.55620;0.01724;-0.67285;-36.69623;-73.07804;1004.80792;1001.31488;0.00000;995.69275;-36.50000;-73.00000;2555.48340;222.02031;-29.67048;128.25645;-180.42332;21.58059;11.51013;0.42076;0.03656;10.58535;661.57751;624.65631;604.00720;608.44727;12.41340;22.26260;34.32923;31.45882;18.49485;18.66351;0.60440;0.68757;41.85122;-25.95732;3.69635;3.49457;3.40116;1.86284
