f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__lat,__deg;__lon,__deg;__alt,ftmsl;__alt,ftagl;___on,runwy;__alt,__ind;__lat,orign;__lon,orign;_lift,___lb;_drag,___lb;_side,___lb;____L,lb-ft;____M,lb-ft;____N,lb-ft;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
90.99144;89.26978;0.01099;0.01028;0.00339;1.00000;1.00000;100.06041;100.58724;101.81326;101.80331;115.14747;117.16461;117.16460;-1.10057;-1.58972;5.35634;0.80028;-1.41801;-36.71305;-73.08013;1037.23279;1034.20972;0.00000;1023.04968;-36.50000;-73.00000;1518.16089;183.36455;-40.26888;226.30396;-22.37290;19.58746;8.27947;0.21889;0.02644;7.08639;500.77844;442.43100;322.52869;327.40939;-21.32894;-5.52604;19.78060;16.90978;9.18299;9.26663;0.76296;0.68683;33.36855;-72.04950;4.82937;3.96245;4.73586;2.51423
94.58651;98.21253;0.01057;0.01069;0.00351;1.00000;1.00000;100.59173;101.30579;102.54144;102.53978;115.75890;118.00258;118.00258;-0.98622;-1.29689;5.26263;-0.32510;-1.49862;-36.71258;-73.08008;1037.81335;1034.79407;0.00000;1027.17749;-36.50000;-73.00000;1598.71826;187.04320;-32.15831;186.72426;-14.40208;-10.03174;8.54732;0.22725;0.02659;7.69728;513.78503;463.51965;343.14578;348.48480;-18.65763;-5.81606;20.42438;17.90523;9.63230;9.73177;0.74852;0.69201;26.42679;-63.69114;2.37626;3.86861;4.52288;2.44068
93.52021;97.42790;0.01069;0.01046;0.00350;1.00000;1.00000;101.22443;101.76053;102.99867;102.98537;116.48700;118.52876;118.52875;-0.86177;-1.06931;5.27745;-0.92038;-1.37258;-36.71210;-73.08002;1035.79688;1032.78003;0.00000;1027.93213;-36.50000;-73.00000;1673.81714;186.66812;-26.95486;148.31462;-16.72168;-12.90716;8.96681;0.23580;0.02630;8.28721;524.03699;480.03903;363.48358;369.84128;-15.86713;-5.68384;21.04079;18.78817;10.08066;10.21816;0.72977;0.69082;21.60840;-56.34392;1.62368;3.76349;4.32818;2.35987
92.54864;94.75978;0.01081;0.01144;0.00388;1.00000;1.00000;101.64229;101.80737;103.04120;103.02035;116.96786;118.57770;118.57771;-0.77579;-0.93733;5.33147;-1.15282;-1.24729;-36.71162;-73.07996;1032.57532;1029.55945;0.00000;1026.23254;-36.50000;-73.00000;1711.96216;187.10146;-24.91579;111.62138;-10.01813;-2.90987;9.14991;0.24095;0.02633;8.69058;526.31018;487.08871;375.39166;382.46823;-14.09648;-5.27302;21.29212;19.25626;10.34183;10.50583;0.71306;0.68304;15.54888;-48.80960;1.98705;3.68367;4.05770;2.26683
92.24425;86.85080;0.01084;0.01060;0.00350;1.00000;1.00000;101.69711;101.54049;102.76565;102.74384;117.03095;118.26060;118.26059;-0.68807;-0.74230;5.41452;-1.18012;-1.09894;-36.71115;-73.07991;1028.98242;1025.96606;0.00000;1023.25134;-36.50000;-73.00000;1742.79321;186.62535;-20.34104;115.98592;-16.40241;-9.75398;9.33846;0.24658;0.02640;7.97332;526.24512;492.63223;386.40866;391.42026;-11.76493;-5.29677;21.44765;19.67539;10.58084;10.70941;0.69360;0.67346;10.68174;-41.54277;1.14426;3.55494;3.86722;2.17776
93.44848;89.77467;0.01070;0.01070;0.00364;1.00000;1.00000;101.52657;101.38029;102.59837;102.58102;116.83469;118.06811;118.06812;-0.64084;-0.62955;5.50176;-1.05388;-0.93142;-36.71068;-73.07986;1025.57703;1022.55865;0.00000;1019.82867;-36.50000;-73.00000;1762.10767;183.94681;-16.75343;139.64110;-25.10969;-26.48990;9.57944;0.25010;0.02611;7.97083;527.83679;496.42154;392.66135;395.72910;-10.34071;-5.49984;21.59993;19.92953;10.72100;10.80974;0.68440;0.67100;10.44494;-39.66269;-0.19090;3.53100;3.82396;2.15639
90.15495;87.93528;0.01109;0.00556;0.00331;1.00000;1.00000;101.41756;101.39567;102.61015;102.59795;116.70925;118.08165;118.08165;-0.63661;-0.71837;5.53733;-0.88360;-0.84742;-36.71027;-73.07980;1023.05542;1020.03424;0.00000;1016.96356;-36.50000;-73.00000;1767.38037;187.58827;-20.22648;153.47812;-30.53297;-13.60736;9.42159;0.25077;0.02662;8.01978;530.75433;497.01767;393.73340;396.38342;-10.78564;-4.95940;21.74609;19.94641;10.74832;10.82491;0.68850;0.67243;13.11050;-42.11092;0.90693;3.57349;3.88358;2.18248
92.28780;96.49714;0.01084;0.01053;0.00388;1.00000;1.00000;101.40874;101.47816;102.69006;102.68277;116.69910;118.17362;118.17362;-0.65469;-0.82955;5.51549;-0.68287;-0.84048;-36.70980;-73.07975;1020.70337;1017.67755;0.00000;1014.05383;-36.50000;-73.00000;1763.65344;188.05751;-23.08546;154.66397;-31.59396;-7.31993;9.37827;0.24984;0.02664;8.16668;532.49969;495.96759;391.78775;394.98334;-11.71227;-4.51118;21.79661;19.85590;10.70833;10.79027;0.69607;0.67545;15.77973;-45.19342;1.60100;3.62756;3.96189;2.21814
93.04311;89.67805;0.01075;0.01028;0.00316;1.00000;1.00000;101.45500;101.48883;102.69812;102.69376;116.75233;118.18289;118.18289;-0.67466;-0.85916;5.46220;-0.52739;-0.86074;-36.70933;-73.07969;1018.88873;1015.85687;0.00000;1011.69403;-36.50000;-73.00000;1753.90393;187.77252;-23.66352;147.66228;-30.04049;-8.07776;9.34058;0.24841;0.02659;8.22122;531.16364;494.17630;388.80432;392.45926;-12.16890;-4.55229;21.69888;19.74672;10.64085;10.72786;0.69880;0.67630;16.25487;-46.15154;1.66080;3.64044;3.98444;2.22861
93.25916;94.20631;0.01072;0.01043;0.00332;1.00000;1.00000;101.44913;101.39641;102.60243;102.59954;116.74558;118.07278;118.07278;-0.68309;-0.84697;5.40501;-0.43023;-0.87593;-36.70886;-73.07964;1017.44897;1014.40961;0.00000;1009.83813;-36.50000;-73.00000;1745.55066;187.13866;-23.26808;145.09967;-28.46438;-9.14818;9.32758;0.24767;0.02655;8.12848;528.74286;492.51505;386.97708;390.39590;-12.20824;-4.68494;21.57455;19.66971;10.59663;10.67488;0.69739;0.67478;15.56043;-45.63680;1.60266;3.62397;3.96544;2.21978
95.03015;98.75568;0.01052;0.01029;0.00337;1.00000;1.00000;101.36963;101.27718;102.47998;102.47784;116.65409;117.93185;117.93185;-0.68178;-0.83472;5.35689;-0.37044;-0.87772;-36.70839;-73.07958;1016.24615;1013.19794;0.00000;1008.37170;-36.50000;-73.00000;1741.87805;186.68437;-22.85465;148.47438;-28.56164;-11.44600;9.33060;0.24773;0.02655;8.06207;527.35773;491.59680;386.40756;389.38687;-12.08560;-4.73101;21.51691;19.63820;10.58027;10.64692;0.69524;0.67313;15.39076;-45.35391;1.45216;3.61326;3.95208;2.21287
95.13764;96.59969;0.01051;0.01037;0.00350;1.00000;1.00000;101.26749;101.19972;102.40002;102.39838;116.53654;117.83984;117.83983;-0.67900;-0.85782;5.31595;-0.32266;-0.88101;-36.70791;-73.07953;1015.19983;1012.14124;0.00000;1007.13794;-36.50000;-73.00000;1741.25073;186.59018;-23.42123;153.52238;-29.45289;-10.32731;9.33195;0.24802;0.02658;8.05240;527.50635;491.12616;386.23175;389.01169;-12.15837;-4.56283;21.53399;19.62082;10.57434;10.63523;0.69518;0.67256;16.17256;-45.98937;1.57998;3.62158;3.96422;2.21768
95.25101;93.74707;0.01050;0.01017;0.00345;1.00000;1.00000;101.19424;101.16341;102.36192;102.36071;116.45226;117.79599;117.79599;-0.67913;-0.89443;5.28002;-0.27747;-0.89568;-36.70744;-73.07947;1014.29742;1011.22717;0.00000;1006.08698;-36.50000;-73.00000;1740.73340;186.61914;-24.28061;154.85280;-29.79384;-8.53396;9.32773;0.24813;0.02660;8.09788;528.09082;490.68753;385.78714;388.77863;-12.36521;-4.34810;21.56564;19.59719;10.56334;10.62813;0.69639;0.67267;17.14895;-46.94232;1.76546;3.63704;3.98599;2.22742
93.38490;90.05764;0.01071;0.01061;0.00353;1.00000;1.00000;101.14937;101.12720;102.32410;102.32323;116.40062;117.75248;117.75249;-0.68019;-0.91540;5.25292;-0.23839;-0.91529;-36.70697;-73.07941;1013.52368;1010.44031;0.00000;1005.18304;-36.50000;-73.00000;1739.34424;186.53204;-24.67294;153.66484;-29.43028;-8.20415;9.32464;0.24811;0.02661;8.12291;528.15295;490.14041;385.21576;388.50262;-12.49546;-4.23215;21.57081;19.56966;10.54897;10.62047;0.69690;0.67248;17.61361;-47.44094;1.81446;3.64364;3.99619;2.23182
94.72369;96.03380;0.01056;0.01026;0.00345;1.00000;1.00000;101.10513;101.06620;102.26138;102.26070;116.34972;117.68030;117.68030;-0.67919;-0.91784;5.23933;-0.20854;-0.92989;-36.70650;-73.07936;1012.85229;1009.75439;0.00000;1004.40088;-36.50000;-73.00000;1737.78809;186.31055;-24.60572;151.82375;-28.88962;-8.68742;9.32737;0.24819;0.02661;8.13768;527.68555;489.56921;384.81207;388.31229;-12.48235;-4.19901;21.55527;19.54731;10.53728;10.61470;0.69606;0.67161;17.58936;-47.40269;1.76587;3.63928;3.99152;2.22924
92.72401;90.01711;0.01078;0.01038;0.00351;1.00000;1.00000;101.04315;100.98649;102.17983;102.17928;116.27839;117.58646;117.58645;-0.67542;-0.91314;5.23930;-0.18612;-0.93634;-36.70603;-73.07931;1012.25830;1009.14441;0.00000;1003.72119;-36.50000;-73.00000;1736.96704;186.06364;-24.37034;152.25565;-28.72502;-9.63023;9.33534;0.24846;0.02661;8.10635;527.18347;489.10501;384.74057;388.27371;-12.38000;-4.18055;21.54353;19.53475;10.53250;10.61232;0.69451;0.67042;17.49280;-47.20486;1.67128;3.63180;3.98214;2.22428
94.59876;94.06453;0.01057;0.01108;0.00373;1.00000;1.00000;100.96902;100.91262;102.10429;102.10388;116.19308;117.49953;117.49954;-0.67091;-0.91534;5.24820;-0.16579;-0.93800;-36.70556;-73.07925;1011.72894;1008.59766;0.00000;1003.12543;-36.50000;-73.00000;1736.96802;185.90506;-24.34211;153.77657;-29.00739;-10.03401;9.34331;0.24882;0.02663;8.10158;527.04840;488.78079;384.80280;388.37036;-12.30444;-4.11991;21.55021;19.52795;10.53107;10.61329;0.69336;0.66950;17.67769;-47.25455;1.62611;3.62968;3.97964;2.22244
94.71576;91.91177;0.01056;0.01050;0.00358;1.00000;1.00000;100.89818;100.85382;102.04411;102.04378;116.11156;117.43027;117.43027;-0.66745;-0.92596;5.25970;-0.14482;-0.94093;-36.70509;-73.07920;1011.26306;1008.11316;0.00000;1002.59363;-36.50000;-73.00000;1737.08679;185.81668;-24.53955;155.41599;-29.31656;-9.79210;9.34839;0.24913;0.02665;8.10144;527.16034;488.48987;384.80093;388.44070;-12.29775;-4.02219;21.56621;19.51955;10.52886;10.61382;0.69285;0.66892;18.05768;-47.52866;1.64328;3.63237;3.98363;2.22370
93.58540;93.78224;0.01069;0.01064;0.00358;1.00000;1.00000;100.83887;100.80432;101.99341;101.99317;116.04330;117.37193;117.37193;-0.66525;-0.93719;5.27040;-0.12396;-0.94628;-36.70462;-73.07915;1010.85968;1007.68951;0.00000;1002.12762;-36.50000;-73.00000;1736.83630;185.73141;-24.75409;155.65092;-29.43027;-9.49290;9.35133;0.24934;0.02666;8.12640;527.21979;488.17615;384.65692;388.44061;-12.31705;-3.93251;21.57687;19.50837;10.52378;10.61273;0.69257;0.66846;18.40502;-47.80997;1.66905;3.63537;3.98821;2.22537
93.41394;93.34454;0.01071;0.01030;0.00357;1.00000;1.00000;100.78590;100.75162;101.93956;101.93938;115.98235;117.30996;117.30996;-0.66301;-0.94306;5.27935;-0.10576;-0.95217;-36.70415;-73.07909;1010.51465;1007.32288;0.00000;1001.72150;-36.50000;-73.00000;1736.01343;185.54147;-24.83033;155.25781;-24.19890;-9.39543;9.35647;0.24948;0.02666;8.13296;527.07788;487.84717;384.53452;388.36914;-12.30755;-3.87040;21.57784;19.49775;10.51920;10.60976;0.69199;0.66783;18.22290;-47.87462;1.66671;3.57154;3.98755;2.22497
94.40035;93.89672;0.01059;0.01025;0.00347;1.00000;1.00000;100.73238;100.69335;101.88020;101.88007;115.92075;117.24164;117.24163;-0.66040;-0.94403;5.28678;-0.08707;-0.95575;-36.70368;-73.07904;1010.22662;1007.01178;0.00000;1001.37903;-36.50000;-73.00000;1735.76160;185.38844;-24.78701;155.74878;-29.42566;-9.85666;9.36284;0.24974;0.02667;8.13237;526.79565;487.53281;384.44952;388.27557;-12.26186;-3.83104;21.57256;19.48937;10.51544;10.60606;0.69111;0.66708;18.46261;-47.69394;1.63175;3.57003;3.98223;2.22316
96.36625;94.17970;0.01038;0.01037;0.00352;1.00000;1.00000;100.67474;100.63580;101.82159;101.82150;115.85443;117.17419;117.17419;-0.65802;-0.94681;5.29191;-0.07608;-0.95809;-36.70321;-73.07899;1009.98273;1006.74347;0.00000;1001.08661;-36.50000;-73.00000;1735.08301;185.24066;-24.81774;156.22289;-29.39794;-9.89766;9.36664;0.24992;0.02668;8.13205;526.52783;487.20709;384.32834;388.14484;-12.23106;-3.78424;21.56752;19.48004;10.51091;10.60140;0.69033;0.66636;18.57735;-47.73621;1.63046;3.56827;3.98034;2.22188
95.06635;94.52689;0.01052;0.01044;0.00358;1.00000;1.00000;100.61873;100.58513;101.77000;101.76993;115.78997;117.11482;117.11482;-0.65501;-0.95200;5.29408;-0.06688;-0.96068;-36.70274;-73.07893;1009.76855;1006.50360;0.00000;1000.84009;-36.50000;-73.00000;1735.03064;185.14221;-24.90990;156.87743;-29.52770;-9.86027;9.37134;0.25017;0.02669;8.13549;526.45599;487.01358;384.33984;388.14648;-12.20900;-3.71574;21.57226;19.47692;10.50984;10.59999;0.68973;0.66578;18.76856;-47.83813;1.64126;3.56833;3.98049;2.22165
95.79844;99.77053;0.01044;0.01045;0.00355;1.00000;1.00000;100.56898;100.54192;101.72601;101.72594;115.73273;117.06420;117.06419;-0.65252;-0.95871;5.29350;-0.05767;-0.96411;-36.70228;-73.07888;1009.58240;1006.29022;0.00000;1000.63141;-36.50000;-73.00000;1734.97595;185.06477;-25.04569;157.28830;-29.65640;-9.65549;9.37497;0.25037;0.02671;8.14183;526.43494;486.83789;384.32336;388.14154;-12.20553;-3.64428;21.57813;19.47344;10.50838;10.59858;0.68933;0.66531;18.98102;-47.97579;1.66680;3.56935;3.98196;2.22209
96.73361;91.05810;0.01034;0.01028;0.00352;1.00000;1.00000;100.52436;100.50101;101.68437;101.68435;115.68137;117.01630;117.01631;-0.65036;-0.96433;5.29096;-0.04921;-0.96828;-36.70181;-73.07883;1009.42310;1006.10248;0.00000;1000.43878;-36.50000;-73.00000;1734.78723;184.97983;-25.15189;157.40433;-29.65521;-9.48832;9.37825;0.25055;0.02672;8.14532;526.36169;486.65009;384.28076;388.11548;-12.20205;-3.58136;21.58086;19.46913;10.50638;10.59673;0.68891;0.66484;19.13607;-48.07055;1.68793;3.56950;3.98236;2.22207
95.03035;96.13536;0.01052;0.01027;0.00354;1.00000;1.00000;100.48250;100.46034;101.64304;101.64301;115.63319;116.96872;116.96872;-0.64825;-0.96774;5.28785;-0.04189;-0.97204;-36.70134;-73.07877;1009.28723;1005.93671;0.00000;1000.27747;-36.50000;-73.00000;1734.52661;184.88393;-25.20304;157.18187;-29.62693;-9.45063;9.38171;0.25072;0.02672;8.15371;526.22607;486.46063;384.23090;388.09140;-12.18662;-3.53202;21.58041;19.46494;10.50418;10.59498;0.68840;0.66433;19.23072;-48.10727;1.69558;3.56854;3.98126;2.22136
94.98605;99.14733;0.01053;0.01022;0.00345;1.00000;1.00000;100.44148;100.41873;101.60075;101.60074;115.58600;116.92005;116.92007;-0.64594;-0.96959;5.28506;-0.03613;-0.97489;-36.70088;-73.07871;1009.17133;1005.78949;0.00000;1000.14172;-36.50000;-73.00000;1734.31958;184.78351;-25.20910;157.57910;-29.63238;-9.60230;9.38568;0.25089;0.02673;8.14432;526.07336;486.28101;384.22842;388.06680;-12.15814;-3.49023;21.57955;19.46163;10.50301;10.59327;0.68779;0.66378;19.29704;-48.10852;1.68770;3.56693;3.97921;2.22017
96.23709;98.57072;0.01039;0.01053;0.00362;1.00000;1.00000;100.40078;100.38262;101.56407;101.56406;115.53915;116.87785;116.87786;-0.64376;-0.97298;5.28292;-0.03080;-0.97694;-36.70041;-73.07866;1009.07098;1005.65631;0.00000;1000.02112;-36.50000;-73.00000;1734.29187;184.71245;-25.26163;158.11807;-29.74940;-9.63835;9.38914;0.25107;0.02674;8.14265;526.02203;486.14188;384.24142;388.07321;-12.13966;-3.44393;21.58302;19.45936;10.50233;10.59248;0.68735;0.66337;19.42876;-48.17535;1.68941;3.56693;3.97921;2.21994
95.83818;92.66123;0.01043;0.01033;0.00357;1.00000;1.00000;100.36480;100.35149;101.53245;101.53243;115.49775;116.84145;116.84145;-0.64204;-0.97784;5.28101;-0.02573;-0.97970;-36.69994;-73.07861;1008.98639;1005.53760;0.00000;999.92249;-36.50000;-73.00000;1734.19507;184.65190;-25.35977;158.27354;-29.75792;-9.37096;9.39170;0.25121;0.02675;8.14713;525.99005;485.99365;384.21631;388.07205;-12.13887;-3.39266;21.58652;19.45571;10.50092;10.59163;0.68705;0.66301;19.55547;-48.25561;1.71300;3.56722;3.97973;2.22001
95.92326;98.05844;0.01043;0.01057;0.00356;1.00000;1.00000;100.33343;100.32177;101.50227;101.50227;115.46165;116.80673;116.80674;-0.64051;-0.98069;5.27972;-0.02144;-0.98245;-36.69947;-73.07855;1008.91632;1005.43195;0.00000;999.83954;-36.50000;-73.00000;1734.02039;184.58383;-25.39620;158.06635;-29.74302;-9.42074;9.39422;0.25134;0.02675;8.15609;525.91162;485.84604;384.17151;388.06961;-12.12867;-3.35595;21.58731;19.45203;10.49904;10.59084;0.68669;0.66265;19.63996;-48.29890;1.71164;3.56683;3.97934;2.21964
95.68147;99.76057;0.01045;0.01152;0.00378;1.00000;1.00000;100.30278;100.29236;101.47243;101.47240;115.42638;116.77238;116.77237;-0.63887;-0.98233;5.27936;-0.01808;-0.98453;-36.69901;-73.07850;1008.85773;1005.33661;0.00000;999.76776;-36.50000;-73.00000;1733.88965;184.51462;-25.40430;158.31555;-29.74258;-9.52204;9.39703;0.25146;0.02676;8.14883;525.82098;485.71198;384.16455;388.06540;-12.10945;-3.32567;21.58766;19.44920;10.49803;10.59005;0.68628;0.66228;19.69790;-48.31226;1.70456;3.56592;3.97820;2.21893
93.92316;100.47222;0.01065;0.01071;0.00357;1.00000;1.00000;100.27375;100.26453;101.44420;101.44420;115.39297;116.73990;116.73991;-0.63732;-0.98479;5.27976;-0.01517;-0.98612;-36.69854;-73.07845;1008.80798;1005.24841;0.00000;999.70752;-36.50000;-73.00000;1733.78943;184.45479;-25.44387;158.26341;-29.77464;-9.45089;9.39954;0.25159;0.02677;8.16274;525.75775;485.58517;384.14325;388.07541;-12.09636;-3.29205;21.58911;19.44638;10.49673;10.58966;0.68593;0.66194;19.77869;-48.34953;1.70980;3.56555;3.97778;2.21856
96.44087;94.74183;0.01037;0.01091;0.00374;1.00000;1.00000;100.24562;100.23894;101.41825;101.41825;115.36060;116.71004;116.71004;-0.63581;-0.98704;5.28046;-0.01281;-0.98780;-36.69807;-73.07839;1008.76630;1005.17963;0.00000;999.66028;-36.50000;-73.00000;1733.74512;184.40141;-25.46756;158.88040;-29.81683;-9.55597;9.40202;0.25171;0.02677;8.14884;525.71667;485.47433;384.15558;388.07309;-12.08271;-3.26072;21.59142;19.44412;10.49629;10.58903;0.68560;0.66164;19.86035;-48.38873;1.70419;3.56534;3.97753;2.21828
93.67595;98.17397;0.01068;0.01046;0.00364;1.00000;1.00000;100.22102;100.21892;101.39794;101.39793;115.33230;116.68667;116.68666;-0.63466;-0.99056;5.28132;-0.01026;-0.98934;-36.69761;-73.07834;1008.73199;1005.12878;0.00000;999.61743;-36.50000;-73.00000;1733.74048;184.36884;-25.53621;158.90910;-29.88241;-9.46741;9.40365;0.25181;0.02678;8.16191;525.73108;485.38596;384.13412;388.09039;-12.08186;-3.22742;21.59542;19.44196;10.49522;10.58899;0.68544;0.66145;19.98068;-48.47594;1.71325;3.56630;3.97883;2.21875
93.66883;91.74312;0.01068;0.01031;0.00352;1.00000;1.00000;100.20002;100.19778;101.37651;101.37652;115.30813;116.66201;116.66202;-0.63361;-0.99288;5.28188;-0.00829;-0.99162;-36.69714;-73.07829;1008.70441;1005.13196;0.00000;999.58752;-36.50000;-73.00000;1733.56970;184.31712;-25.57471;158.92397;-29.80829;-9.31986;9.40536;0.25189;0.02678;8.15433;525.66058;485.26788;384.10510;388.07315;-12.07837;-3.19857;21.59533;19.43870;10.49397;10.58808;0.68518;0.66117;20.01854;-48.48896;1.72461;3.56560;3.97806;2.21828
96.24174;91.01666;0.01039;0.01026;0.00360;1.00000;1.00000;100.17896;100.17877;101.35723;101.35724;115.28390;116.63982;116.63983;-0.63249;-0.99339;5.28273;-0.00686;-0.99273;-36.69667;-73.07823;1008.68182;1005.15033;0.00000;999.56238;-36.50000;-73.00000;1733.53894;184.27512;-25.55779;159.09068;-29.85394;-9.62416;9.40734;0.25198;0.02679;8.16139;525.61578;485.19653;384.10620;388.08249;-12.06010;-3.18347;21.59622;19.43766;10.49344;10.58788;0.68490;0.66095;20.07502;-48.51299;1.70348;3.56539;3.97776;2.21801
94.22121;98.45426;0.01061;0.01049;0.00363;1.00000;1.00000;100.16022;100.16190;101.34013;101.34014;115.26232;116.62015;116.62016;-0.63151;-0.99564;5.28329;-0.00553;-0.99403;-36.69621;-73.07818;1008.66339;1005.17145;0.00000;999.53589;-36.50000;-73.00000;1733.48254;184.23956;-25.61332;159.05238;-29.84575;-9.27917;9.40885;0.25206;0.02679;8.17079;525.57764;485.11700;384.10065;388.08783;-12.05791;-3.15632;21.59725;19.43587;10.49286;10.58762;0.68471;0.66073;20.11367;-48.52588;1.72800;3.56495;3.97725;2.21770
94.06026;93.32711;0.01063;0.01018;0.00338;1.00000;1.00000;100.13370;100.05993;101.23693;101.23693;115.23180;116.50139;116.50139;-0.62858;-0.98505;5.28453;-0.00984;-0.99700;-36.69574;-73.07813;1008.64545;1005.19147;0.00000;999.51495;-36.50000;-73.00000;1730.10681;183.74362;-25.76307;139.00465;-26.41352;-0.90248;9.41587;0.25208;0.02677;8.47652;523.64795;484.27686;383.31915;388.19058;-12.00756;-3.09895;21.51694;19.41222;10.47158;10.58774;0.68203;0.65817;18.66280;-47.16640;2.22795;3.53049;3.93534;2.19884
95.62148;96.58104;0.01046;0.01037;0.00360;1.00000;1.00000;99.98605;99.67454;100.84690;100.84687;115.06189;116.05255;116.05256;-0.60665;-0.86521;5.29942;-0.04678;-0.97965;-36.69527;-73.07807;1008.57141;1005.15411;0.00000;999.48578;-36.50000;-73.00000;1723.72900;182.07872;-22.85901;108.52187;-20.40413;-2.54796;9.46694;0.25310;0.02674;8.93885;517.72894;482.68643;382.92038;388.52084;-11.05843;-3.39430;21.28892;19.41167;10.45098;10.58811;0.66971;0.64961;14.46407;-42.68341;1.86771;3.48568;3.79923;2.13332
95.66350;97.13453;0.01045;0.01005;0.00351;1.00000;1.00000;99.58548;98.95993;100.12357;100.12337;114.60093;115.22015;115.22015;-0.55162;-0.66910;5.34451;-0.11120;-0.90474;-36.69481;-73.07802;1008.34253;1004.96021;0.00000;999.38721;-36.50000;-73.00000;1720.66943;176.73415;-17.90452;88.54225;-14.74063;-3.50626;9.73592;0.25631;0.02633;8.65637;509.79053;481.10394;384.79129;389.64526;-9.22041;-3.70918;21.03689;19.48831;10.47832;10.60479;0.64804;0.63542;8.60191;-35.57781;1.32860;3.33666;3.59832;2.03691
94.12032;97.77083;0.01062;0.01052;0.00355;1.00000;1.00000;98.91294;98.14301;99.29641;99.29597;113.82698;114.26827;114.26826;-0.47625;-0.48445;5.41218;-0.16929;-0.77614;-36.69435;-73.07796;1007.92212;1004.57318;0.00000;999.14655;-36.50000;-73.00000;1725.86243;174.69337;-13.24613;99.69147;-16.80944;-18.69059;9.87938;0.26138;0.02646;8.32203;504.56058;480.64709;389.03677;391.86502;-7.11656;-3.84353;20.94953;19.64911;10.56941;10.65193;0.62915;0.62195;5.67085;-30.73545;-0.00964;3.23096;3.45353;1.96363
93.95584;94.35742;0.01064;0.01034;0.00360;1.00000;1.00000;98.16250;97.48320;98.62810;98.62762;112.96339;113.49919;113.49919;-0.41261;-0.48743;5.46230;-0.17847;-0.66294;-36.69390;-73.07790;1007.40015;1004.08307;0.00000;998.74115;-36.50000;-73.00000;1734.46350;173.87540;-13.72470;118.73318;-21.72394;-14.15462;9.97532;0.26625;0.02669;8.16181;504.06613;480.27414;392.70596;394.07547;-6.25928;-3.10426;21.06568;19.75438;10.65751;10.70297;0.61893;0.61355;6.99017;-30.39805;0.29954;3.19871;3.41566;1.94041
96.88402;99.28514;0.01032;0.01036;0.00364;1.00000;1.00000;97.54056;97.05429;98.19348;98.19321;112.24767;112.99904;112.99905;-0.37620;-0.61047;5.45906;-0.13568;-0.62458;-36.69344;-73.07785;1006.93488;1003.64825;0.00000;998.25317;-36.50000;-73.00000;1739.93896;173.74060;-16.78679;120.25380;-24.42762;-4.94949;10.01458;0.26946;0.02691;8.72676;505.84549;479.46719;393.76489;395.59811;-6.44980;-2.00371;21.23806;19.77046;10.68570;10.73797;0.61640;0.61004;10.37554;-32.90139;1.15876;3.22045;3.44917;1.95281
95.17478;80.39877;0.01051;0.01020;0.00350;1.00000;1.00000;97.06780;96.63481;97.76862;97.76852;111.70364;112.51012;112.51014;-0.35113;-0.68409;5.41264;-0.08574;-0.64521;-36.69299;-73.07780;1006.61975;1003.36182;0.00000;997.81805;-36.50000;-73.00000;1737.91333;175.65074;-18.55480;122.36258;-24.15991;-5.00210;9.89414;0.27149;0.02744;8.60469;505.27063;477.57129;393.41833;395.27554;-6.53700;-1.25809;21.27745;19.73013;10.67751;10.72521;0.61261;0.60584;12.01573;-34.07515;1.38864;3.21975;3.45274;1.95231
95.29858;100.01000;0.01049;0.01003;0.00352;1.00000;1.00000;96.63220;96.19724;97.32565;97.32560;111.20235;112.00036;112.00034;-0.32532;-0.71562;5.35640;-0.05063;-0.66940;-36.69254;-73.07774;1006.42749;1003.19702;0.00000;997.50085;-36.50000;-73.00000;1734.76709;174.68697;-19.14612;107.08532;-23.42782;-3.51090;9.93072;0.27347;0.02754;9.34381;503.54630;475.69388;392.45529;395.32166;-6.37965;-0.75263;21.26153;19.70058;10.65228;10.72366;0.60730;0.60088;12.79467;-34.29539;1.55404;3.20373;3.43526;1.94222
96.11943;99.65122;0.01040;0.01029;0.00348;1.00000;1.00000;96.15630;95.60774;96.72904;96.72902;110.65470;111.31380;111.31381;-0.28717;-0.69059;5.30705;-0.04752;-0.69219;-36.69210;-73.07770;1006.29468;1003.09027;0.00000;997.29779;-36.50000;-73.00000;1729.70581;170.43048;-17.96392;107.02123;-19.35637;-0.59197;10.14904;0.27604;0.02720;8.83014;499.47702;473.05463;392.62637;394.75363;-5.81986;-0.37762;21.16487;19.67316;10.65646;10.70786;0.59733;0.59205;11.34354;-32.13328;1.64468;3.13936;3.35626;1.90208
