f-act,_/sec;f-sim,_/sec;frame,_time;__cpu,_time;_gpu_,time_;_grnd,ratio;_flit,ratio;_Vind,_kias;_Vind,_keas;Vtrue,_ktas;Vtrue,_ktgs;_Vind,__mph;Vtrue,mphas;Vtrue,mphgs;alpha,__deg;_beta,__deg;hpath,__deg;vpath,__deg;_slip,__deg;__L/D,ratio;___cl,total;___cd,total;__L/D,*etaP;wing1,_lift;wing1,_lift;wing2,_lift;wing2,_lift;wing3,_lift;wing3,_lift;wing1,_drag;wing1,_drag;wing2,_drag;wing2,_drag;wing3,_drag;wing3,_drag;hstab,_lift;hstab,_lift;vstb1,_lift;hstab,_drag;hstab,_drag;vstb1,_drag
93.92530;93.90552;0.01065;0.01040;0.00319;1.00000;1.00000;100.65421;100.65388;101.83813;101.83813;115.83080;117.19323;117.19323;-0.66286;-0.98727;5.29540;-0.01311;-1.00274;9.35473;0.24972;0.02669;8.11087;527.48169;486.85245;383.68417;387.65640;-12.51641;-3.62520;21.60596;19.45025;10.49670;10.58974;0.69285;0.66756;19.81836;-49.05194;1.70966;3.59406;4.01529;2.23816
85.80022;61.77034;0.01165;0.01067;0.00335;1.00000;1.00000;100.63486;100.63761;101.82163;101.82162;115.80853;117.17424;117.17423;-0.66203;-0.98859;5.29326;-0.01057;-1.00101;9.35597;0.24979;0.02670;8.12298;527.43195;486.77634;383.66794;387.64523;-12.50909;-3.60650;21.60602;19.44849;10.49586;10.58902;0.69264;0.66736;19.86328;-49.07086;1.71566;3.59380;4.01499;2.23790
91.44320;86.55012;0.01094;0.01080;0.00342;1.00000;1.00000;100.61774;100.62037;101.80414;101.80414;115.78883;117.15411;117.15411;-0.66125;-0.98994;5.29157;-0.00870;-1.00055;9.35721;0.24985;0.02670;8.13025;527.34808;486.67886;383.62399;387.63641;-12.50414;-3.58637;21.60449;19.44583;10.49434;10.58833;0.69241;0.66713;19.87753;-49.06703;1.72958;3.59291;4.01398;2.23733
91.75446;78.00312;0.01090;0.01047;0.00344;1.00000;1.00000;100.59946;100.59894;101.78242;101.78242;115.76779;117.12912;117.12913;-0.66006;-0.98889;5.29078;-0.00792;-1.00022;9.35950;0.24993;0.02670;8.13277;527.20435;486.58347;383.61691;387.64151;-12.47887;-3.57528;21.60091;19.44428;10.49354;10.58790;0.69199;0.66679;19.83790;-48.99857;1.71955;3.59065;4.01107;2.23586
92.18861;96.12612;0.01085;0.01049;0.00348;1.00000;1.00000;100.57806;100.57386;101.75700;101.75701;115.74317;117.09988;117.09988;-0.65848;-0.98726;5.29109;-0.00773;-0.99914;9.36248;0.25004;0.02671;8.12889;527.05273;486.49420;383.64575;387.66324;-12.44346;-3.56339;21.59782;19.44374;10.49344;10.58782;0.69148;0.66640;19.79488;-48.91558;1.71088;3.58803;4.00764;2.23412
91.90572;90.20386;0.01088;0.01036;0.00342;1.00000;1.00000;100.55382;100.54988;101.73271;101.73271;115.71527;117.07192;117.07192;-0.65674;-0.98669;5.29183;-0.00747;-0.99785;9.36558;0.25017;0.02671;8.13382;526.97400;486.43433;383.70453;387.70953;-12.41105;-3.54521;21.59837;19.44445;10.49408;10.58834;0.69103;0.66607;19.80816;-48.88115;1.69752;3.58654;4.00559;2.23300
93.34451;94.28625;0.01071;0.01057;0.00348;1.00000;1.00000;100.53033;100.52466;101.70715;101.70716;115.68824;117.04250;117.04252;-0.65513;-0.98769;5.29257;-0.00691;-0.99720;9.36828;0.25029;0.02672;8.13234;526.86835;486.33633;383.72794;387.73096;-12.39239;-3.51608;21.59768;19.44327;10.49391;10.58821;0.69062;0.66570;19.80491;-48.83765;1.72295;3.58466;4.00318;2.23177
94.34137;97.50390;0.01060;0.01059;0.00358;1.00000;1.00000;100.50549;100.49987;101.68205;101.68205;115.65966;117.01362;117.01362;-0.65344;-0.98690;5.29329;-0.00625;-0.99650;9.37141;0.25042;0.02672;8.31786;526.75031;486.28458;383.65121;387.90234;-12.36186;-3.49704;21.59593;19.44474;10.49143;10.59164;0.69017;0.66535;19.80614;-48.79842;1.70473;3.58300;4.00096;2.23060
94.47474;94.22407;0.01058;0.01084;0.00361;1.00000;1.00000;100.45254;100.28839;101.46804;101.46803;115.59872;116.76734;116.76734;-0.64608;-0.95412;5.29622;-0.01888;-0.99841;9.38996;0.25056;0.02668;8.89655;522.81732;484.72296;382.39136;388.11536;-12.16205;-3.43926;21.43410;19.40628;10.45579;10.59143;0.68421;0.66003;16.80866;-45.90929;2.48929;3.51292;3.91340;2.19093
93.72393;99.43323;0.01067;0.01048;0.00347;1.00000;1.00000;100.18156;99.65260;100.82455;100.82445;115.28689;116.02683;116.02683;-0.60500;-0.74877;5.32430;-0.08085;-0.95797;9.48492;0.25262;0.02663;9.43602;513.88074;482.66812;382.57419;388.69803;-10.45059;-3.94869;21.10596;19.43767;10.44086;10.59278;0.66334;0.64642;10.28847;-38.65805;1.62987;3.41502;3.70246;2.08957
94.92518;98.63878;0.01053;0.01042;0.00347;1.00000;1.00000;99.55358;98.64838;99.80800;99.80759;114.56422;114.85700;114.85700;-0.52429;-0.48268;5.39497;-0.16593;-0.83188;9.80597;0.25746;0.02626;10.62411;503.69568;480.85104;385.12152;391.08469;-7.88801;-4.30887;20.80510;19.57433;10.47861;10.63795;0.63595;0.62737;3.18548;-29.76587;0.86762;3.23698;3.45593;1.96944
91.27090;74.54898;0.01096;0.01027;0.00350;1.00000;1.00000;98.56213;97.29540;98.43823;98.43726;113.42328;113.28070;113.28070;-0.41148;-0.21925;5.48424;-0.25474;-0.66481;10.02899;0.26460;0.02638;15.17248;492.92374;478.23981;388.62033;394.37131;-5.06210;-4.22498;20.54814;19.74919;10.54610;10.71171;0.60621;0.60430;-3.29476;-20.93261;0.43803;3.06236;3.22156;1.84917
94.38537;94.83167;0.01059;0.01057;0.00352;1.00000;1.00000;97.22858;95.65085;96.77313;96.77137;111.88865;111.36453;111.36452;-0.27203;0.04876;5.57159;-0.34519;-0.47675;10.28175;0.27366;0.02662;4.16074;481.79092;474.74777;392.27817;397.94092;-2.05559;-3.87026;20.33438;19.95291;10.63233;10.80779;0.57659;0.57807;-8.85995;-13.08146;-0.11469;2.94554;2.97080;1.73532
93.54740;99.25558;0.01069;0.01044;0.00356;1.00000;1.00000;95.60219;93.75707;94.85563;94.85302;110.01704;109.15792;109.15791;-0.09622;0.28736;5.64821;-0.42480;-0.26454;10.68661;0.28511;0.02668;8.13379;468.84436;470.40091;397.13483;402.85922;0.81168;-2.84643;20.12854;20.23275;10.78148;10.97040;0.54721;0.54733;-8.90498;-9.26354;-3.20947;2.81585;2.76754;1.63193
94.24953;100.24058;0.01061;0.01022;0.00347;1.00000;1.00000;93.72540;91.71823;92.79118;92.78783;107.85727;106.78218;106.78217;0.09111;0.18483;5.69705;-0.48531;-0.07680;10.94125;0.29880;0.02731;10.87310;463.90878;464.74463;401.46945;406.39636;2.06072;-0.26510;20.32524;20.37523;10.95825;11.12728;0.52332;0.52202;-7.32054;-7.77761;-0.23478;2.69193;2.64883;1.55080
92.42842;95.24717;0.01082;0.01047;0.00348;1.00000;1.00000;91.73769;89.71214;90.75981;90.75622;105.56985;104.44453;104.44453;0.29005;0.18844;5.66916;-0.50994;-0.00647;11.17816;0.31337;0.02803;11.87589;458.87244;460.01230;405.72919;409.99875;3.85038;1.66270;20.52228;20.60229;11.17155;11.32346;0.50331;0.49937;-5.77249;-6.18766;-0.64323;2.57663;2.53363;1.47714
94.17505;93.70316;0.01062;0.01053;0.00359;1.00000;1.00000;89.74059;87.75780;88.78091;88.77761;103.27162;102.16724;102.16726;0.49408;0.22494;5.61352;-0.49441;0.05706;11.38977;0.32835;0.02883;12.28136;453.64197;455.61868;409.49530;413.09106;5.72414;3.27487;20.72036;20.86529;11.40854;11.54007;0.48604;0.48002;-4.25787;-4.63263;-0.94480;2.46721;2.42513;1.40715
97.04391;102.03040;0.01030;0.01047;0.00353;1.00000;1.00000;87.78094;85.85030;86.84960;86.84682;101.01651;99.94474;99.94474;0.69860;0.18692;5.52948;-0.45816;0.08262;11.57435;0.34336;0.02967;12.54880;448.51163;450.46289;412.37222;415.22629;7.04553;5.13683;20.93223;21.07971;11.65070;11.75729;0.46955;0.46333;-2.90055;-3.28050;-0.14599;2.36441;2.32399;1.33987
94.10989;94.52689;0.01063;0.01036;0.00356;1.00000;1.00000;85.86252;83.97765;84.95375;84.95149;98.80882;97.76304;97.76303;0.90944;0.19284;5.43560;-0.41738;0.08951;11.73621;0.35880;0.03057;12.74888;443.21188;445.41141;414.56357;416.99472;8.50871;6.66668;21.14650;21.32247;11.90266;11.99687;0.45614;0.44838;-1.66283;-2.02515;-0.25254;2.26626;2.22627;1.24887
93.26323;80.52178;0.01072;0.01046;0.00347;1.00000;1.00000;83.98663;82.13059;83.08401;83.08214;96.65009;95.61138;95.61138;1.12875;0.18966;5.35262;-0.38503;0.09467;11.73060;0.37488;0.03196;12.74615;438.00842;440.26114;416.35690;418.42142;9.86314;8.14844;21.38505;21.57107;12.17631;12.25907;0.44489;0.43571;-0.75509;-0.57093;-0.13583;2.17310;2.16992;1.18827
95.00359;100.94891;0.01053;0.01067;0.00362;1.00000;1.00000;82.13900;80.32431;81.25570;81.25416;94.52387;93.50739;93.50739;1.36013;0.17476;5.28491;-0.35253;0.09118;11.84971;0.39178;0.03306;12.88442;433.28027;435.35269;418.16946;419.99130;11.12616;9.62883;21.67308;21.85070;12.48724;12.56433;0.43541;0.42595;0.34639;0.52592;0.06088;2.08676;2.08404;1.13019
94.75126;100.49241;0.01055;0.01041;0.00353;1.00000;1.00000;80.31339;78.52573;79.43533;79.43404;92.42300;91.41254;91.41254;1.60404;0.17102;5.23762;-0.32626;0.08605;11.81241;0.40962;0.03468;12.83951;428.52805;430.42700;419.63022;421.32349;12.39248;10.99204;21.98746;22.15720;12.82349;12.90020;0.42861;0.41805;1.38853;1.55599;0.03863;2.00364;2.00105;1.05073
94.52008;96.88046;0.01058;0.01037;0.00345;1.00000;1.00000;78.50931;76.75744;77.64571;77.64459;90.34690;89.35309;89.35310;1.86263;0.16903;5.21151;-0.30810;0.08163;11.88680;0.42846;0.03605;12.92854;424.08389;425.78281;421.14594;422.74774;13.63237;12.30125;22.34760;22.50476;13.20436;13.28227;0.42379;0.41257;2.37987;2.52721;0.03331;1.92624;1.92381;0.99734
94.58863;98.26078;0.01057;0.01039;0.00342;1.00000;1.00000;76.73119;75.01903;75.88643;75.88542;88.30068;87.32854;87.32854;2.13585;0.16696;5.20249;-0.29557;0.07756;11.93445;0.44835;0.03757;12.99058;419.87195;421.36417;422.66531;424.18500;14.82953;13.56238;22.75558;22.89907;13.62885;13.70840;0.42157;0.40900;3.30971;3.43457;0.03105;1.85367;1.85137;0.94593
95.21974;100.13017;0.01050;0.01032;0.00356;1.00000;1.00000;74.97812;73.30158;74.14841;74.14748;86.28328;85.32848;85.32848;2.42471;0.16717;5.20542;-0.28714;0.07427;11.83207;0.46944;0.03968;12.89018;415.76953;417.09058;424.11011;425.53952;15.98941;14.76682;23.20167;23.33271;14.09790;14.17798;0.42163;0.40792;4.17318;4.27822;0.00802;1.78630;1.78413;0.89620
96.79765;98.91196;0.01033;0.01061;0.00359;1.00000;1.00000;73.25309;71.60494;72.43152;72.43062;84.29816;83.35271;83.35271;2.73026;0.16891;5.21501;-0.28464;0.07202;11.82947;0.49165;0.04156;12.89829;411.76529;412.95886;425.49106;426.80640;17.10818;15.92010;23.68869;23.81127;14.61405;14.69278;0.42412;0.40955;4.96665;5.05642;-0.00251;1.72221;1.72015;0.83056
94.88752;95.04800;0.01054;0.01052;0.00351;1.00000;1.00000;71.53782;69.92446;70.73101;70.73012;82.32426;81.39580;81.39581;3.05692;0.17115;5.22660;-0.28787;0.07035;11.79616;0.51537;0.04369;12.88700;407.95438;409.06293;426.96457;428.14822;18.19851;17.04400;24.23475;24.35271;15.19421;15.26964;0.42932;0.41340;5.70611;5.77767;-0.02121;1.66323;1.66136;0.76803
94.61526;96.84292;0.01057;0.01071;0.00361;1.00000;1.00000;69.79972;68.26965;69.05650;69.05558;80.32409;79.46880;79.46880;3.40309;0.16980;5.23643;-0.29492;0.06841;11.73145;0.54049;0.04607;12.84795;404.30740;405.34381;428.44370;429.47208;19.23433;18.13937;24.83201;24.94571;15.83210;15.90154;0.43730;0.42044;6.37322;6.43565;0.00520;1.60879;1.60706;0.72462
90.54138;94.41089;0.01104;0.01028;0.00344;1.00000;1.00000;67.61108;66.62183;67.38908;67.38814;77.80544;77.54998;77.54999;3.77429;0.16714;5.24234;-0.30559;0.06559;11.63431;0.56738;0.04877;12.78245;400.77570;401.74765;429.92340;430.78629;20.23652;19.20884;25.49314;25.60372;16.54165;16.60374;0.44788;0.43037;6.97369;7.02959;0.04025;1.55830;1.55672;0.68230
95.03040;95.47451;0.01052;0.01055;0.00351;1.00000;1.00000;65.43610;64.98416;65.73197;65.73096;75.30253;75.64301;75.64301;4.17191;0.16474;5.24364;-0.31949;0.06232;11.50469;0.59614;0.05182;12.70112;397.34549;398.27716;431.38751;432.07932;21.20747;20.24475;26.21958;26.32967;17.32568;17.37903;0.46154;0.44338;7.50640;7.55927;0.07036;1.51209;1.51065;0.64115
94.32468;98.57072;0.01060;0.01058;0.00350;1.00000;1.00000;63.26121;63.34648;64.07486;64.07375;72.79970;73.73603;73.73603;4.60065;0.16276;5.24076;-0.33796;0.05850;11.34176;0.62710;0.05529;12.62671;393.98074;394.87964;432.80884;433.33142;22.15167;21.25013;27.02200;27.13260;18.19600;18.24008;0.47824;0.45991;7.97224;8.02384;0.12888;1.46997;1.46867;0.59062
93.73920;90.26900;0.01067;0.01031;0.00346;1.00000;1.00000;61.09370;61.71226;62.42123;62.41998;70.30538;71.83308;71.83308;5.06305;0.16217;5.23558;-0.36237;0.05521;11.14369;0.66043;0.05926;12.56232;390.69321;391.57004;434.18625;434.55518;23.07100;22.22025;27.90690;28.01923;19.16007;19.19428;0.49879;0.47990;8.36395;8.41161;0.13536;1.43383;1.43270;0.55181
94.35894;94.18856;0.01060;0.01048;0.00348;1.00000;1.00000;58.93066;60.08371;60.77337;60.77193;67.81620;69.93674;69.93674;5.56251;0.15549;5.22911;-0.39389;0.05170;10.91197;0.69636;0.06382;12.62599;387.51804;388.34738;435.55573;435.76947;23.94675;23.17576;28.88835;28.99867;20.23038;20.25271;0.52323;0.50419;8.68797;8.72423;0.18696;1.40137;1.40040;0.51400
88.37013;84.65250;0.01132;0.01046;0.00349;1.00000;1.00000;56.75492;58.44440;59.11461;59.11292;65.31239;68.02789;68.02789;6.10543;0.14629;5.22188;-0.43485;0.04712;10.64643;0.73535;0.06907;-8.50573;384.32501;385.06577;436.91571;436.72476;24.78721;24.10074;29.97361;30.07598;21.42893;21.41623;0.55146;0.53279;8.94861;8.97844;0.23010;1.37370;1.37290;0.46920
91.52848;93.66804;0.01093;0.01021;0.00343;1.00000;1.00000;54.58217;56.86726;57.51872;57.51674;62.81205;66.19137;66.19137;6.71388;0.15500;5.20710;-0.47580;0.03474;10.26709;0.78035;0.07601;4.80910;384.39005;384.60974;440.47455;438.60468;25.82899;25.01476;31.46008;31.44989;22.94610;22.77854;0.59034;0.56546;8.76241;9.81562;0.66118;1.24164;1.34364;0.43715
93.62157;93.97612;0.01068;0.01034;0.00336;1.00000;1.00000;52.48158;55.43715;56.07164;56.07037;60.39473;64.52609;64.52609;7.25743;0.12713;5.18060;-0.38580;0.02180;9.94890;0.82107;0.08253;6.36261;384.63196;383.33679;440.16309;437.83234;26.75070;25.73759;32.77629;32.52865;24.12651;23.85068;0.62711;0.59559;12.69708;6.03578;-1.20318;1.31195;1.26076;0.42738
84.03111;94.67007;0.01190;0.01062;0.00355;1.00000;1.00000;50.57257;54.22565;54.84586;54.84542;58.19787;63.11549;63.11549;7.75147;-0.37471;5.12928;-0.22858;-0.01429;9.57665;0.86004;0.08981;6.72963;388.08258;383.05823;439.06616;436.13809;26.74583;27.34024;34.27617;33.40906;25.19971;24.68723;0.63280;0.65530;18.99662;0.69576;-1.08628;1.48709;1.21274;0.44242
89.09583;92.28498;0.01122;0.01290;0.00375;1.00000;1.00000;48.92682;53.25239;53.86132;53.86132;56.30399;61.98251;61.98251;8.15017;-1.45758;4.99480;0.02147;-0.15650;9.30411;0.89265;0.09594;6.87594;393.71835;382.29630;436.35840;433.08325;25.54021;29.92951;35.77020;33.86599;25.96565;25.22183;0.59537;0.75374;26.76131;-5.91735;1.15734;1.76515;1.28333;0.51286
94.43642;96.09840;0.01059;0.01054;0.00336;1.00000;1.00000;47.58420;52.48297;53.08331;53.08257;54.75892;61.08718;61.08718;8.41741;-2.75721;4.78342;0.30355;-0.42614;9.06423;0.91506;0.10095;7.05067;397.33160;380.23541;431.55109;427.64694;23.48404;32.84724;36.71370;33.89722;26.26867;25.39900;0.53199;0.87026;29.58874;-8.45324;5.47006;1.87949;1.35417;0.63041
96.40205;95.31071;0.01037;0.01037;0.00343;1.00000;1.00000;46.45230;51.77227;52.36497;52.36305;53.45636;60.26054;60.26054;8.63170;-3.59444;4.60471;0.49050;-0.74826;8.89003;0.93199;0.10484;7.07809;397.85126;376.40732;425.55865;422.32361;22.13783;34.53825;37.23908;33.76818;26.26673;25.61869;0.49380;0.94720;30.11015;-10.07101;7.81031;1.91177;1.39861;0.70481
95.69998;93.79104;0.01045;0.01019;0.00333;1.00000;1.00000;45.43708;51.07230;51.65760;51.65532;52.28806;59.44650;59.44650;8.88657;-3.64286;4.61908;0.53859;-0.97757;8.76904;0.95177;0.10854;6.91377;396.98141;373.67969;421.19742;419.77545;22.44053;34.58732;37.70740;33.95741;26.39457;26.14589;0.50501;0.96047;30.68185;-11.03163;6.00701;1.94976;1.41799;0.67881
84.91808;58.82007;0.01178;0.01038;0.00331;1.00000;1.00000;44.50072;50.41452;50.99287;50.99082;51.21052;58.68155;58.68155;9.13991;-3.20504;4.85436;0.51460;-1.04915;8.67346;0.97138;0.11199;6.78130;395.53030;371.74268;417.93243;417.87036;23.72894;33.63021;38.09335;34.23298;26.64137;26.63865;0.54718;0.93019;30.72918;-12.10230;2.74531;1.94785;1.43568;0.61477
91.65365;81.82636;0.01091;0.01016;0.00322;1.00000;1.00000;43.63251;49.82127;50.39332;50.39221;50.21140;57.99160;57.99159;9.36645;-2.76363;5.18604;0.37856;-1.00020;8.58255;0.98933;0.11527;6.71464;392.31458;370.85797;414.42902;414.66055;24.79381;32.79379;38.15294;34.64306;26.87008;26.85862;0.58550;0.90424;31.94276;-11.73057;0.45756;1.99971;1.43260;0.59435
96.53091;98.08730;0.01036;0.01025;0.00327;1.00000;1.00000;42.85362;49.31549;49.88200;49.88194;49.31506;57.40318;57.40318;9.51957;-2.78110;5.52066;0.08237;-0.94351;8.49709;1.00017;0.11771;6.62930;388.75009;367.75037;409.99026;410.25897;24.83214;32.65839;38.12304;34.60174;26.94576;26.79914;0.59094;0.90660;32.07795;-12.06898;0.83586;2.00372;1.43291;0.59255
95.52660;101.24532;0.01047;0.01065;0.00337;1.00000;1.00000;42.19129;48.94913;49.51128;49.51012;48.55287;56.97656;56.97656;9.63465;-2.97274;5.72742;-0.39012;-0.93800;8.42827;1.00777;0.11957;6.55435;386.39441;364.97031;406.77710;406.84305;24.53069;32.88790;38.15541;34.50560;26.99505;26.75904;0.58404;0.92280;32.02625;-12.29193;1.74898;1.99920;1.43129;0.59669
94.97652;96.16309;0.01053;0.01055;0.00345;1.00000;1.00000;41.70820;48.76305;49.32236;49.31522;47.99694;56.75916;56.75915;9.69551;-3.01869;5.75762;-0.97450;-0.95415;8.39725;1.01180;0.12049;6.51405;385.21652;363.75186;405.22940;405.18362;24.47145;32.92582;38.15821;34.48860;27.01232;26.76134;0.58358;0.92794;31.89972;-12.48301;1.84147;1.99368;1.43194;0.59688
95.44606;102.29133;0.01048;0.01028;0.00352;1.00000;1.00000;41.46324;48.77525;49.33334;49.31440;47.71504;56.77180;56.77180;9.69725;-2.90571;5.62642;-1.58778;-0.95503;8.40154;1.01211;0.12047;6.51021;385.39209;364.37030;405.55597;405.54141;24.69606;32.75745;38.15407;34.56080;27.03782;26.78402;0.59094;0.91988;31.82267;-12.60833;1.37634;1.99228;1.43563;0.59357
96.78301;102.10332;0.01033;0.01067;0.00366;1.00000;1.00000;41.48065;48.97443;49.53281;49.49842;47.73508;57.00134;57.00134;9.64706;-2.75672;5.34586;-2.13524;-0.93501;8.42949;1.00895;0.11969;6.53326;387.05170;366.51636;407.69196;407.75293;25.00627;32.59913;38.19764;34.68373;27.09808;26.81647;0.59961;0.90864;31.81726;-12.65247;0.96664;1.99511;1.44200;0.59269
96.46913;97.40892;0.01037;0.01036;0.00350;1.00000;1.00000;41.73734;49.31689;49.87664;49.82780;48.03047;57.39702;57.39701;9.55902;-2.63750;4.90707;-2.53568;-0.90671;8.47281;1.00314;0.11840;6.57719;389.94168;369.69687;411.21649;411.32986;25.28385;32.54931;38.29588;34.82659;27.18336;26.85871;0.60580;0.89976;31.86716;-12.62238;0.80662;2.00092;1.45024;0.59496
87.05325;68.49784;0.01149;0.01085;0.00365;1.00000;1.00000;42.18019;49.74722;50.30894;50.25116;48.54010;57.89449;57.89449;9.44830;-2.53087;4.28431;-2.74617;-0.87794;8.52695;0.99572;0.11677;6.63651;393.55850;373.48251;415.55997;415.71616;25.54770;32.55069;38.41811;34.97799;27.27263;26.90989;0.61066;0.89149;31.95993;-12.53053;0.71634;2.00907;1.45946;0.59862
84.08128;80.47642;0.01189;0.01172;0.00361;1.00000;1.00000;42.73470;50.19486;50.75853;50.70010;49.17822;58.41188;58.41188;9.33397;-2.41234;3.47029;-2.74960;-0.84842;8.58436;0.98803;0.11510;6.70069;397.24924;377.38522;420.03030;420.23920;25.83490;32.52472;38.53117;35.13114;27.35512;26.96020;0.61622;0.88230;32.09256;-12.39286;0.53870;2.01883;1.46836
