tiempo_s,angulo_deg,pulsos_raw
53.88,5.76,16
53.90,5.76,16
53.92,5.76,16
53.94,5.40,15
53.96,5.40,15
53.98,5.40,15
54.00,5.04,14
54.02,4.68,13
54.04,4.32,12
54.06,3.96,11
54.08,3.60,10
54.10,3.24,9
54.12,2.52,7
54.14,2.16,6
54.16,1.44,4
54.18,1.08,3
54.20,0.36,1
54.22,-0.36,-1
54.24,-0.72,-2
54.26,-1.44,-4
54.28,-2.16,-6
54.30,-2.52,-7
54.32,-3.24,-9
54.34,-3.60,-10
54.36,-4.32,-12
54.38,-4.68,-13
54.40,-5.04,-14
54.42,-5.76,-16
54.44,-6.12,-17
54.46,-6.12,-17
54.48,-6.48,-18
54.50,-6.84,-19
54.52,-6.84,-19
54.54,-7.20,-20
54.56,-7.20,-20
54.58,-7.20,-20
54.60,-7.20,-20
54.62,-7.20,-20
54.64,-6.84,-19
54.66,-6.48,-18
54.68,-6.48,-18
54.70,-6.12,-17
54.72,-5.76,-16
54.74,-5.40,-15
54.76,-4.68,-13
54.78,-4.32,-12
54.80,-3.60,-10
54.82,-3.24,-9
54.84,-2.52,-7
54.86,-2.16,-6
54.88,-1.44,-4
54.90,-1.08,-3
54.92,-0.36,-1
54.94,0.36,1
54.96,0.72,2
54.98,1.44,4
55.00,1.80,5
55.02,2.52,7
55.04,2.88,8
55.06,3.24,9
55.08,3.60,10
55.10,3.96,11
55.12,4.32,12
55.14,4.68,13
55.16,4.68,13
55.18,5.04,14
55.20,5.04,14
55.22,5.04,14
55.24,5.04,14
55.26,5.04,14
55.28,5.04,14
55.30,4.68,13
55.32,4.68,13
55.34,4.32,12
55.36,3.96,11
55.38,3.60,10
55.40,3.24,9
55.42,2.88,8
55.44,2.16,6
55.46,1.80,5
55.48,1.44,4
55.50,0.72,2
55.52,0.00,0
55.54,-0.36,-1
55.56,-1.08,-3
55.58,-1.44,-4
55.60,-2.16,-6
55.62,-2.52,-7
55.64,-3.24,-9
55.66,-3.60,-10
55.68,-4.32,-12
55.70,-4.68,-13
55.72,-5.04,-14
55.74,-5.40,-15
55.76,-5.76,-16
55.78,-6.12,-17
55.80,-6.12,-17
55.82,-6.48,-18
55.84,-6.48,-18
55.86,-6.48,-18
55.88,-6.84,-19
55.90,-6.84,-19
55.92,-6.84,-19
55.94,-6.48,-18
55.96,-6.48,-18
55.98,-6.12,-17
56.00,-5.76,-16
56.02,-5.76,-16
56.04,-5.40,-15
56.06,-4.68,-13
56.08,-4.32,-12
56.10,-3.96,-11
56.12,-3.60,-10
56.14,-2.88,-8
56.16,-2.52,-7
56.18,-1.80,-5
56.20,-1.44,-4
56.22,-0.72,-2
56.24,-0.36,-1
56.26,0.36,1
56.28,0.72,2
56.30,1.44,4
56.32,1.80,5
56.34,2.16,6
56.36,2.52,7
56.38,3.24,9
56.40,3.60,10
56.42,3.60,10
56.44,3.96,11
56.46,4.32,12
56.48,4.32,12
56.50,4.68,13
56.52,4.68,13
56.54,4.68,13
56.56,4.68,13
56.58,4.68,13
56.60,4.68,13
56.62,4.32,12
56.64,4.32,12
56.66,3.96,11
56.68,3.60,10
56.70,3.24,9
56.72,2.88,8
56.74,2.52,7
56.76,1.80,5
56.78,1.44,4
56.80,1.08,3
56.82,0.36,1
56.84,0.00,0
56.86,-0.72,-2
56.88,-1.08,-3
56.90,-1.44,-4
56.92,-2.16,-6
56.94,-2.52,-7
56.96,-3.24,-9
56.98,-3.60,-10
57.00,-3.96,-11
57.02,-4.32,-12
57.04,-4.68,-13
57.06,-5.04,-14
57.08,-5.40,-15
57.10,-5.76,-16
57.12,-5.76,-16
57.14,-6.12,-17
57.16,-6.12,-17
57.18,-6.12,-17
57.20,-6.12,-17
57.22,-6.12,-17
57.24,-6.12,-17
57.26,-5.76,-16
57.28,-5.76,-16
57.30,-5.40,-15
57.32,-5.04,-14
57.34,-4.68,-13
57.36,-4.68,-13
57.38,-3.96,-11
57.40,-3.60,-10
57.42,-3.24,-9
57.44,-2.88,-8
57.46,-2.52,-7
57.48,-1.80,-5
57.50,-1.44,-4
57.52,-0.72,-2
57.54,-0.36,-1
57.56,0.00,0
57.58,0.72,2
57.60,1.08,3
57.62,1.80,5
57.64,2.16,6
57.66,2.52,7
57.68,2.88,8
57.70,3.24,9
57.72,3.60,10
57.74,3.96,11
57.76,3.96,11
57.78,4.32,12
57.80,4.32,12
57.82,4.68,13
57.84,4.68,13
57.86,4.68,13
57.88,4.68,13
57.90,4.68,13
57.92,4.68,13
57.94,4.32,12
57.96,3.96,11
57.98,3.96,11
58.00,3.60,10
58.02,3.24,9
58.04,2.88,8
58.06,2.52,7
58.08,2.16,6
58.10,1.44,4
58.12,1.08,3
58.14,0.72,2
58.16,0.00,0
58.18,-0.36,-1
58.20,-0.72,-2
58.22,-1.44,-4
58.24,-1.80,-5
58.26,-2.16,-6
58.28,-2.88,-8
58.30,-3.24,-9
58.32,-3.60,-10
58.34,-3.96,-11
58.36,-4.32,-12
58.38,-4.68,-13
58.40,-4.68,-13
58.42,-5.04,-14
58.44,-5.40,-15
58.46,-5.40,-15
58.48,-5.40,-15
58.50,-5.40,-15
58.52,-5.40,-15
58.54,-5.40,-15
58.56,-5.04,-14
58.58,-5.04,-14
58.60,-5.04,-14
58.62,-4.68,-13
58.64,-4.32,-12
58.66,-3.96,-11
58.68,-3.60,-10
58.70,-3.24,-9
58.72,-2.88,-8
58.74,-2.52,-7
58.76,-2.16,-6
58.78,-1.80,-5
58.80,-1.44,-4
58.82,-0.72,-2
58.84,-0.36,-1
58.86,0.00,0
58.88,0.72,2
58.90,1.08,3
58.92,1.44,4
58.94,1.80,5
58.96,2.16,6
58.98,2.88,8
59.00,3.24,9
59.02,3.24,9
59.04,3.60,10
59.06,3.96,11
59.08,3.96,11
59.10,4.32,12
59.12,4.32,12
59.14,4.68,13
59.16,4.68,13
59.18,4.68,13
59.20,4.68,13
59.22,4.68,13
59.24,4.32,12
59.26,4.32,12
59.28,3.96,11
59.30,3.96,11
59.32,3.60,10
59.34,3.24,9
59.36,2.88,8
59.38,2.52,7
59.40,2.16,6
59.42,1.80,5
59.44,1.08,3
59.46,0.72,2
59.48,0.36,1
59.50,0.00,0
59.52,-0.72,-2
59.54,-1.08,-3
59.56,-1.44,-4
59.58,-1.80,-5
59.60,-2.16,-6
59.62,-2.52,-7
59.64,-2.88,-8
59.66,-3.24,-9
59.68,-3.60,-10
59.70,-3.96,-11
59.72,-4.32,-12
59.74,-4.32,-12
59.76,-4.68,-13
59.78,-4.68,-13
59.80,-4.68,-13
59.82,-4.68,-13
59.84,-4.68,-13
59.86,-4.68,-13
59.88,-4.32,-12
59.90,-4.32,-12
59.92,-3.96,-11
59.94,-3.96,-11
59.96,-3.60,-10
59.98,-3.24,-9
60.00,-2.88,-8
60.02,-2.88,-8
60.04,-2.52,-7
60.06,-1.80,-5
60.08,-1.44,-4
60.10,-1.08,-3
60.12,-0.72,-2
60.14,-0.36,-1
60.16,0.00,0
60.18,0.72,2
60.20,1.08,3
60.22,1.44,4
60.24,1.80,5
60.26,2.16,6
60.28,2.52,7
60.30,2.88,8
60.32,3.24,9
60.34,3.60,10
60.36,3.96,11
60.38,3.96,11
60.40,4.32,12
60.42,4.32,12
60.44,4.32,12
60.46,4.32,12
60.48,4.68,13
60.50,4.68,13
60.52,4.68,13
60.54,4.68,13
60.56,4.32,12
60.58,4.32,12
60.60,3.96,11
60.62,3.60,10
60.64,3.60,10
60.66,3.24,9
60.68,2.88,8
60.70,2.52,7
60.72,2.16,6
60.74,1.80,5
60.76,1.44,4
60.78,1.08,3
60.80,0.36,1
60.82,0.00,0
60.84,-0.36,-1
60.86,-0.72,-2
60.88,-1.08,-3
60.90,-1.44,-4
60.92,-1.80,-5
60.94,-2.16,-6
60.96,-2.52,-7
60.98,-2.88,-8
61.00,-3.24,-9
61.02,-3.24,-9
61.04,-3.60,-10
61.06,-3.60,-10
61.08,-3.96,-11
61.10,-3.96,-11
61.12,-3.96,-11
61.14,-3.96,-11
61.16,-3.96,-11
61.18,-3.60,-10
61.20,-3.60,-10
61.22,-3.60,-10
61.24,-3.24,-9
61.26,-3.24,-9
61.28,-2.88,-8
61.30,-2.52,-7
61.32,-2.16,-6
61.34,-2.16,-6
61.36,-1.80,-5
61.38,-1.44,-4
61.40,-1.08,-3
61.42,-0.72,-2
61.44,-0.36,-1
61.46,0.36,1
61.48,0.72,2
61.50,1.08,3
61.52,1.44,4
61.54,1.80,5
61.56,2.16,6
61.58,2.52,7
61.60,2.88,8
61.62,3.24,9
61.64,3.24,9
61.66,3.60,10
61.68,3.96,11
61.70,3.96,11
61.72,4.32,12
61.74,4.32,12
61.76,4.32,12
61.78,4.32,12
61.80,4.32,12
61.82,4.32,12
61.84,4.32,12
61.86,3.96,11
61.88,3.96,11
61.90,3.96,11
61.92,3.60,10
61.94,3.24,9
61.96,3.24,9
61.98,2.88,8
62.00,2.52,7
62.02,2.16,6
62.04,1.80,5
62.06,1.44,4
62.08,1.08,3
62.10,0.72,2
62.12,0.36,1
62.14,0.00,0
62.16,-0.36,-1
62.18,-0.72,-2
62.20,-1.08,-3
62.22,-1.44,-4
62.24,-1.80,-5
62.26,-2.16,-6
62.28,-2.52,-7
62.30,-2.52,-7
62.32,-2.88,-8
62.34,-3.24,-9
62.36,-3.24,-9
62.38,-3.24,-9
62.40,-3.60,-10
62.42,-3.60,-10
62.44,-3.60,-10
62.46,-3.60,-10
62.48,-3.24,-9
62.50,-3.24,-9
62.52,-3.24,-9
62.54,-3.24,-9
62.56,-2.88,-8
62.58,-2.88,-8
62.60,-2.52,-7
62.62,-2.16,-6
62.64,-2.16,-6
62.66,-1.80,-5
62.68,-1.44,-4
62.70,-1.08,-3
62.72,-0.72,-2
62.74,-0.36,-1
62.76,0.00,0
62.78,0.36,1
62.80,0.72,2
62.82,1.08,3
62.84,1.44,4
62.86,1.80,5
62.88,2.16,6
62.90,2.52,7
62.92,2.52,7
62.94,2.88,8
62.96,3.24,9
62.98,3.24,9
63.00,3.60,10
63.02,3.60,10
63.04,3.96,11
63.06,3.96,11
63.08,3.96,11
63.10,3.96,11
63.12,3.96,11
63.14,3.96,11
63.16,3.96,11
63.18,3.60,10
63.20,3.60,10
63.22,3.60,10
63.24,3.24,9
63.26,2.88,8
63.28,2.88,8
63.30,2.52,7
63.32,2.16,6
63.34,1.80,5
63.36,1.80,5
63.38,1.44,4
63.40,1.08,3
63.42,0.72,2
63.44,0.36,1
63.46,0.00,0
63.48,-0.36,-1
63.50,-0.72,-2
63.52,-1.08,-3
63.54,-1.44,-4
63.56,-1.80,-5
63.58,-1.80,-5
63.60,-2.16,-6
63.62,-2.52,-7
63.64,-2.52,-7
63.66,-2.88,-8
63.68,-2.88,-8
63.70,-2.88,-8
63.72,-3.24,-9
63.74,-3.24,-9
63.76,-3.24,-9
63.78,-3.24,-9
63.80,-3.24,-9
63.82,-3.24,-9
63.84,-3.24,-9
63.86,-3.24,-9
63.88,-2.88,-8
63.90,-2.88,-8
63.92,-2.52,-7
63.94,-2.16,-6
63.96,-2.16,-6
63.98,-1.80,-5
64.00,-1.44,-4
64.02,-1.08,-3
64.04,-0.72,-2
64.06,-0.72,-2
64.08,-0.36,-1
64.10,0.00,0
64.12,0.36,1
64.14,0.72,2
64.16,1.08,3
64.18,1.44,4
64.20,1.80,5
64.22,1.80,5
64.24,2.16,6
64.26,2.52,7
64.28,2.52,7
64.30,2.88,8
64.32,2.88,8
64.34,3.24,9
64.36,3.24,9
64.38,3.24,9
64.40,3.24,9
64.42,3.24,9
64.44,3.24,9
64.46,3.24,9
64.48,3.24,9
64.50,2.88,8
64.52,2.88,8
64.54,2.52,7
64.56,2.52,7
64.58,2.16,6
64.60,2.16,6
64.62,1.80,5
64.64,1.44,4
64.66,1.44,4
64.68,1.08,3
64.70,0.72,2
64.72,0.36,1
64.74,0.00,0
64.76,0.00,0
64.78,-0.36,-1
64.80,-0.72,-2
64.82,-1.08,-3
64.84,-1.44,-4
64.86,-1.80,-5
64.88,-1.80,-5
64.90,-2.16,-6
64.92,-2.52,-7
64.94,-2.52,-7
64.96,-2.88,-8
64.98,-2.88,-8
65.00,-2.88,-8
65.02,-3.24,-9
65.04,-3.24,-9
65.06,-3.24,-9
65.08,-3.24,-9
65.10,-3.24,-9
65.12,-3.24,-9
65.14,-3.24,-9
65.16,-3.24,-9
65.18,-2.88,-8
65.20,-2.88,-8
65.22,-2.88,-8
65.24,-2.52,-7
65.26,-2.16,-6
65.28,-2.16,-6
65.30,-1.80,-5
65.32,-1.44,-4
65.34,-1.44,-4
65.36,-1.08,-3
65.38,-0.72,-2
65.40,-0.36,-1
65.42,0.00,0
65.44,0.00,0
65.46,0.36,1
65.48,0.72,2
65.50,1.08,3
65.52,1.08,3
65.54,1.44,4
65.56,1.80,5
65.58,1.80,5
65.60,2.16,6
65.62,2.16,6
65.64,2.16,6
65.66,2.52,7
65.68,2.52,7
65.70,2.52,7
65.72,2.52,7
65.74,2.52,7
65.76,2.52,7
65.78,2.52,7
65.80,2.16,6
65.82,2.16,6
65.84,2.16,6
65.86,1.80,5
65.88,1.80,5
65.90,1.44,4
65.92,1.44,4
65.94,1.08,3
65.96,1.08,3
65.98,0.72,2
66.00,0.36,1
66.02,0.36,1
66.04,0.00,0
66.06,-0.36,-1
66.08,-0.72,-2
66.10,-0.72,-2
66.12,-1.08,-3
66.14,-1.44,-4
66.16,-1.80,-5
66.18,-1.80,-5
66.20,-2.16,-6
66.22,-2.16,-6
66.24,-2.52,-7
66.26,-2.52,-7
66.28,-2.88,-8
66.30,-2.88,-8
66.32,-2.88,-8
66.34,-3.24,-9
66.36,-3.24,-9
66.38,-3.24,-9
66.40,-3.24,-9
66.42,-3.24,-9
66.44,-3.24,-9
66.46,-3.24,-9
66.48,-3.24,-9
66.50,-2.88,-8
66.52,-2.88,-8
66.54,-2.88,-8
66.56,-2.52,-7
66.58,-2.52,-7
66.60,-2.16,-6
66.62,-1.80,-5
66.64,-1.80,-5
66.66,-1.44,-4
66.68,-1.08,-3
66.70,-1.08,-3
66.72,-0.72,-2
66.74,-0.36,-1
66.76,-0.36,-1
66.78,0.00,0
66.80,0.36,1
66.82,0.36,1
66.84,0.72,2
66.86,1.08,3
66.88,1.08,3
66.90,1.44,4
66.92,1.44,4
66.94,1.44,4
66.96,1.80,5
66.98,1.80,5
67.00,1.80,5
67.02,1.80,5
67.04,1.80,5
67.06,1.80,5
67.08,1.80,5
67.10,1.80,5
67.12,1.44,4
67.14,1.44,4
67.16,1.44,4
67.18,1.08,3
67.20,1.08,3
67.22,1.08,3
67.24,0.72,2
67.26,0.36,1
67.28,0.36,1
67.30,0.00,0
67.32,0.00,0
67.34,-0.36,-1
67.36,-0.72,-2
67.38,-0.72,-2
67.40,-1.08,-3
67.42,-1.44,-4
67.44,-1.44,-4
67.46,-1.80,-5
67.48,-1.80,-5
67.50,-2.16,-6
67.52,-2.16,-6
67.54,-2.52,-7
67.56,-2.52,-7
67.58,-2.88,-8
67.60,-2.88,-8
67.62,-2.88,-8
67.64,-3.24,-9
67.66,-3.24,-9
67.68,-3.24,-9
67.70,-3.24,-9
67.72,-3.24,-9
67.74,-3.24,-9
67.76,-3.24,-9
67.78,-3.24,-9
67.80,-3.24,-9
67.82,-2.88,-8
67.84,-2.88,-8
67.86,-2.88,-8
67.88,-2.52,-7
67.90,-2.52,-7
67.92,-2.16,-6
67.94,-2.16,-6
67.96,-1.80,-5
67.98,-1.80,-5
68.00,-1.44,-4
68.02,-1.08,-3
68.04,-1.08,-3
68.06,-0.72,-2
68.08,-0.72,-2
68.10,-0.36,-1
68.12,0.00,0
68.14,0.00,0
68.16,0.36,1
68.18,0.36,1
68.20,0.72,2
68.22,0.72,2
68.24,0.72,2
68.26,1.08,3
68.28,1.08,3
68.30,1.08,3
68.32,1.08,3
68.34,1.08,3
68.36,1.08,3
68.38,1.08,3
68.40,1.08,3
68.42,1.08,3
68.44,0.72,2
68.46,0.72,2
68.48,0.72,2
68.50,0.36,1
68.52,0.36,1
68.54,0.36,1
68.56,0.00,0
68.58,0.00,0
68.60,-0.36,-1
68.62,-0.36,-1
68.64,-0.72,-2
68.66,-0.72,-2
68.68,-1.08,-3
68.70,-1.08,-3
68.72,-1.44,-4
68.74,-1.80,-5
68.76,-1.80,-5
68.78,-2.16,-6
68.80,-2.16,-6
68.82,-2.52,-7
68.84,-2.52,-7
68.86,-2.52,-7
68.88,-2.88,-8
68.90,-2.88,-8
68.92,-2.88,-8
68.94,-2.88,-8
68.96,-3.24,-9
68.98,-3.24,-9
69.00,-3.24,-9
69.02,-3.24,-9
69.04,-3.24,-9
69.06,-3.24,-9
69.08,-3.24,-9
69.10,-3.24,-9
69.12,-3.24,-9
69.14,-2.88,-8
69.16,-2.88,-8
69.18,-2.88,-8
69.20,-2.52,-7
69.22,-2.52,-7
69.24,-2.16,-6
69.26,-2.16,-6
69.28,-2.16,-6
69.30,-1.80,-5
69.32,-1.80,-5
69.34,-1.44,-4
69.36,-1.44,-4
69.38,-1.08,-3
69.40,-1.08,-3
69.42,-0.72,-2
69.44,-0.72,-2
69.46,-0.36,-1
69.48,-0.36,-1
69.50,0.00,0
69.52,0.00,0
69.54,0.00,0
69.56,0.36,1
69.58,0.36,1
69.60,0.36,1
69.62,0.36,1
69.64,0.36,1
69.66,0.36,1
69.68,0.36,1
69.70,0.36,1
69.72,0.36,1
69.74,0.00,0
69.76,0.00,0
69.78,0.00,0
69.80,0.00,0
69.82,-0.36,-1
69.84,-0.36,-1
69.86,-0.36,-1
69.88,-0.72,-2
69.90,-0.72,-2
69.92,-0.72,-2
69.94,-1.08,-3
69.96,-1.08,-3
69.98,-1.44,-4
70.00,-1.44,-4
70.02,-1.80,-5
70.04,-1.80,-5
70.06,-2.16,-6
70.08,-2.16,-6
70.10,-2.16,-6
70.12,-2.52,-7
70.14,-2.52,-7
70.16,-2.52,-7
70.18,-2.88,-8
70.20,-2.88,-8
70.22,-2.88,-8
70.24,-2.88,-8
70.26,-3.24,-9
70.28,-3.24,-9
70.30,-3.24,-9
70.32,-3.24,-9
70.34,-3.24,-9
70.36,-3.24,-9
70.38,-3.24,-9
70.40,-3.24,-9
70.42,-3.24,-9
70.44,-3.24,-9
70.46,-2.88,-8
70.48,-2.88,-8
70.50,-2.88,-8
70.52,-2.52,-7
70.54,-2.52,-7
70.56,-2.52,-7
70.58,-2.16,-6
70.60,-2.16,-6
70.62,-2.16,-6
70.64,-1.80,-5
70.66,-1.80,-5
70.68,-1.44,-4
70.70,-1.44,-4
70.72,-1.44,-4
70.74,-1.08,-3
70.76,-1.08,-3
70.78,-0.72,-2
70.80,-0.72,-2
70.82,-0.72,-2
70.84,-0.72,-2
70.86,-0.36,-1
70.88,-0.36,-1
70.90,-0.36,-1
70.92,-0.36,-1
70.94,-0.36,-1
70.96,-0.36,-1
70.98,-0.36,-1
71.00,-0.36,-1
71.02,-0.36,-1
71.04,-0.36,-1
71.06,-0.72,-2
71.08,-0.72,-2
71.10,-0.72,-2
71.12,-0.72,-2
71.14,-0.72,-2
71.16,-1.08,-3
71.18,-1.08,-3
71.20,-1.08,-3
71.22,-1.44,-4
71.24,-1.44,-4
71.26,-1.44,-4
71.28,-1.80,-5
71.30,-1.80,-5
71.32,-1.80,-5
71.34,-2.16,-6
71.36,-2.16,-6
71.38,-2.16,-6
71.40,-2.52,-7
71.42,-2.52,-7
71.44,-2.52,-7
71.46,-2.88,-8
71.48,-2.88,-8
71.50,-2.88,-8
71.52,-2.88,-8
71.54,-2.88,-8
71.56,-3.24,-9
71.58,-3.24,-9
71.60,-3.24,-9
71.62,-3.24,-9
71.64,-3.24,-9
71.66,-3.24,-9
71.68,-3.24,-9
71.70,-3.24,-9
71.72,-3.24,-9
71.74,-3.24,-9
71.76,-3.24,-9
71.78,-2.88,-8
71.80,-2.88,-8
71.82,-2.88,-8
71.84,-2.88,-8
71.86,-2.52,-7
71.88,-2.52,-7
71.90,-2.52,-7
71.92,-2.52,-7
71.94,-2.16,-6
71.96,-2.16,-6
71.98,-2.16,-6
72.00,-1.80,-5
72.02,-1.80,-5
72.04,-1.80,-5
72.06,-1.44,-4
72.08,-1.44,-4
72.10,-1.44,-4
72.12,-1.44,-4
72.14,-1.08,-3
72.16,-1.08,-3
72.18,-1.08,-3
72.20,-1.08,-3
72.22,-1.08,-3
72.24,-1.08,-3
72.26,-1.08,-3
72.28,-1.08,-3
72.30,-1.08,-3
72.32,-1.08,-3
72.34,-1.08,-3
72.36,-1.08,-3
72.38,-1.44,-4
72.40,-1.44,-4
72.42,-1.44,-4
72.44,-1.44,-4
72.46,-1.44,-4
72.48,-1.44,-4
72.50,-1.80,-5
72.52,-1.80,-5
72.54,-1.80,-5
72.56,-1.80,-5
72.58,-2.16,-6
72.60,-2.16,-6
72.62,-2.16,-6
72.64,-2.52,-7
72.66,-2.52,-7
72.68,-2.52,-7
72.70,-2.52,-7
72.72,-2.88,-8
72.74,-2.88,-8
72.76,-2.88,-8
72.78,-2.88,-8
72.80,-2.88,-8
72.82,-2.88,-8
72.84,-3.24,-9
72.86,-3.24,-9
72.88,-3.24,-9
72.90,-3.24,-9
72.92,-3.24,-9
72.94,-3.24,-9
72.96,-3.24,-9
72.98,-3.24,-9
73.00,-3.24,-9
73.02,-3.24,-9
73.04,-3.24,-9
73.06,-3.24,-9
73.08,-3.24,-9
73.10,-3.24,-9
73.12,-2.88,-8
73.14,-2.88,-8
73.16,-2.88,-8
73.18,-2.88,-8
73.20,-2.88,-8
73.22,-2.52,-7
73.24,-2.52,-7
73.26,-2.52,-7
73.28,-2.52,-7
73.30,-2.52,-7
73.32,-2.16,-6
73.34,-2.16,-6
73.36,-2.16,-6
73.38,-2.16,-6
73.40,-2.16,-6
73.42,-1.80,-5
73.44,-1.80,-5
73.46,-1.80,-5
73.48,-1.80,-5
73.50,-1.80,-5
73.52,-1.80,-5
73.54,-1.80,-5
73.56,-1.80,-5
73.58,-1.80,-5
73.60,-1.80,-5
73.62,-1.80,-5
73.64,-1.80,-5
73.66,-1.80,-5
73.68,-1.80,-5
73.70,-2.16,-6
73.72,-2.16,-6
73.74,-2.16,-6
73.76,-2.16,-6
73.78,-2.16,-6
73.80,-2.16,-6
73.82,-2.16,-6
73.84,-2.52,-7
73.86,-2.52,-7
73.88,-2.52,-7
73.90,-2.52,-7
73.92,-2.52,-7
73.94,-2.52,-7
73.96,-2.88,-8
73.98,-2.88,-8
74.00,-2.88,-8
74.02,-2.88,-8
74.04,-2.88,-8
74.06,-2.88,-8
74.08,-2.88,-8
74.10,-3.24,-9
74.12,-3.24,-9
74.14,-3.24,-9
74.16,-3.24,-9
74.18,-3.24,-9
74.20,-3.24,-9
74.22,-3.24,-9
74.24,-3.24,-9
74.26,-3.24,-9
74.28,-3.24,-9
74.30,-3.24,-9
74.32,-3.24,-9
74.34,-3.24,-9
74.36,-3.24,-9
74.38,-3.24,-9
74.40,-3.24,-9
74.42,-3.24,-9
74.44,-3.24,-9
74.46,-3.24,-9
74.48,-2.88,-8
74.50,-2.88,-8
74.52,-2.88,-8
74.54,-2.88,-8
74.56,-2.88,-8
74.58,-2.88,-8
74.60,-2.88,-8
74.62,-2.52,-7
74.64,-2.52,-7
74.66,-2.52,-7
74.68,-2.52,-7
74.70,-2.52,-7
74.72,-2.52,-7
74.74,-2.52,-7
74.76,-2.52,-7
74.78,-2.52,-7
74.80,-2.52,-7
74.82,-2.52,-7
74.84,-2.52,-7
74.86,-2.52,-7
74.88,-2.52,-7
74.90,-2.52,-7
74.92,-2.52,-7
74.94,-2.52,-7
74.96,-2.52,-7
74.98,-2.52,-7
75.00,-2.52,-7
75.02,-2.52,-7
75.04,-2.52,-7
75.06,-2.88,-8
75.08,-2.88,-8
75.10,-2.88,-8
75.12,-2.88,-8
75.14,-2.88,-8
75.16,-2.88,-8
75.18,-2.88,-8
75.20,-2.88,-8
75.22,-2.88,-8
75.24,-2.88,-8
75.26,-3.24,-9
75.28,-3.24,-9
75.30,-3.24,-9
75.32,-3.24,-9
75.34,-3.24,-9
75.36,-3.24,-9
75.38,-3.24,-9
75.40,-3.24,-9
75.42,-3.24,-9
75.44,-3.24,-9
75.46,-3.24,-9
75.48,-3.24,-9
75.50,-3.24,-9
75.52,-3.24,-9
75.54,-3.24,-9
75.56,-3.24,-9
75.58,-3.24,-9
75.60,-2.88,-8
75.62,-2.88,-8
75.64,-2.88,-8
75.66,-2.88,-8
75.68,-2.88,-8
75.70,-2.88,-8
75.72,-2.88,-8
75.74,-2.88,-8
75.76,-2.88,-8
75.78,-2.88,-8
75.80,-2.88,-8
75.82,-2.88,-8
75.84,-2.88,-8
75.86,-2.88,-8
75.88,-2.88,-8
75.90,-2.52,-7
75.92,-2.52,-7
75.94,-2.52,-7
75.96,-2.52,-7
75.98,-2.52,-7
76.00,-2.52,-7
76.02,-2.52,-7
76.04,-2.52,-7
76.06,-2.52,-7
76.08,-2.52,-7
76.10,-2.52,-7
76.12,-2.52,-7
76.14,-2.52,-7
76.16,-2.52,-7
76.18,-2.52,-7
76.20,-2.52,-7
76.22,-2.52,-7
76.24,-2.52,-7
76.26,-2.52,-7
76.28,-2.52,-7
76.30,-2.52,-7
76.32,-2.52,-7
76.34,-2.52,-7
76.36,-2.52,-7
76.38,-2.52,-7
76.40,-2.52,-7
76.42,-2.52,-7
76.44,-2.52,-7
76.46,-2.52,-7
76.48,-2.88,-8
76.50,-2.88,-8
76.52,-2.88,-8
76.54,-2.88,-8
76.56,-2.88,-8
76.58,-2.88,-8
76.60,-2.88,-8
76.62,-2.88,-8
76.64,-2.88,-8
76.66,-2.88,-8
76.68,-2.88,-8
76.70,-2.88,-8
76.72,-2.88,-8
76.74,-2.88,-8
76.76,-2.88,-8
76.78,-2.88,-8
76.80,-2.88,-8
76.82,-2.88,-8
76.84,-2.88,-8
76.86,-2.88,-8
76.88,-2.88,-8
76.90,-2.88,-8
76.92,-2.88,-8
76.94,-2.88,-8
76.96,-2.88,-8
76.98,-2.88,-8
77.00,-2.88,-8
77.02,-2.88,-8
77.04,-2.88,-8
77.06,-2.88,-8
77.08,-2.88,-8
77.10,-2.88,-8
77.12,-2.88,-8
77.14,-2.88,-8
77.16,-2.88,-8
77.18,-2.88,-8
77.20,-2.88,-8
77.22,-2.88,-8
77.24,-2.88,-8
77.26,-2.88,-8
77.28,-2.88,-8
77.30,-2.88,-8
77.32,-2.88,-8
77.34,-2.88,-8
77.36,-2.88,-8
77.38,-2.88,-8
77.40,-2.88,-8
77.42,-2.88,-8
77.44,-2.88,-8
77.46,-2.88,-8
77.48,-2.88,-8
77.50,-2.88,-8
77.52,-2.88,-8
77.54,-2.88,-8
77.56,-2.88,-8
77.58,-2.88,-8
77.60,-2.88,-8
77.62,-2.88,-8
77.64,-2.88,-8
77.66,-2.88,-8
77.68,-2.88,-8
77.70,-2.88,-8
77.72,-2.88,-8
77.74,-2.88,-8
77.76,-2.88,-8
77.78,-2.88,-8
77.80,-2.88,-8
77.82,-2.88,-8
77.84,-2.88,-8
77.86,-2.88,-8
77.88,-2.88,-8
77.90,-2.88,-8
77.92,-2.88,-8
77.94,-2.88,-8
77.96,-2.88,-8
77.98,-2.88,-8
78.00,-2.88,-8
78.02,-2.88,-8
78.04,-2.88,-8
78.06,-2.88,-8
78.08,-2.88,-8
78.10,-2.88,-8
78.12,-2.88,-8
78.14,-2.88,-8
78.16,-2.88,-8
78.18,-2.88,-8
78.20,-2.88,-8
78.22,-2.88,-8
78.24,-2.88,-8
78.26,-2.88,-8
78.28,-2.88,-8
78.30,-2.88,-8
78.32,-2.88,-8
78.34,-2.88,-8
78.36,-2.88,-8
78.38,-2.88,-8
78.40,-2.88,-8
78.42,-2.88,-8
